platform_id,platform_name,region,latitude,longitude,operator,date,production_bpd,water_cut_pct,waste_generation_m3_day,storage_capacity_m3,current_storage_m3,days_until_full,last_collection_date,collection_frequency_days,access_restrictions,minimum_tanker_size_dwt,contract_type,distance_from_nearest_port_nm
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-01,14564.0,43.8,141.1,1800,1365.5,3.1,2025-02-23,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-02,15246.0,43.8,141.77,1800,1507.2,2.1,2025-02-23,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-03,15192.0,43.8,312.76,1800,320.1,4.7,2025-03-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-04,15073.0,43.9,259.88,1800,579.9,4.7,2025-03-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-05,14896.0,43.9,125.81,1800,705.8,8.7,2025-03-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-06,14994.0,43.9,303.19,1800,1008.9,2.6,2025-03-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-07,15170.0,43.9,191.61,1800,1200.6,3.1,2025-03-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-08,15272.0,43.9,244.64,1800,1445.2,1.5,2025-03-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-09,15183.0,43.9,227.08,1800,405.0,6.1,2025-03-09,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-10,14773.0,43.9,158.72,1800,563.7,7.8,2025-03-09,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-11,15239.0,44.0,177.99,1800,741.7,5.9,2025-03-09,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-12,15085.0,44.0,248.79,1800,990.5,3.3,2025-03-09,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-13,14494.0,44.0,263.58,1800,1254.1,2.1,2025-03-09,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-14,14658.0,44.0,162.05,1800,1416.1,2.4,2025-03-09,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-15,14834.0,44.0,270.59,1800,327.8,5.4,2025-03-15,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-16,14673.0,44.0,120.27,1800,448.1,11.2,2025-03-15,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-17,14602.0,44.0,286.36,1800,734.5,3.7,2025-03-15,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-18,15243.0,44.1,317.49,1800,1051.9,2.4,2025-03-15,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-19,14580.0,44.1,275.92,1800,1327.9,1.7,2025-03-15,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-20,14945.0,44.1,240.07,1800,1567.9,1.0,2025-03-15,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-21,15162.0,44.1,241.85,1800,295.7,6.2,2025-03-21,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-22,15126.0,44.1,111.83,1800,407.5,12.5,2025-03-21,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-23,15281.0,44.1,191.39,1800,598.9,6.3,2025-03-21,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-24,14950.0,44.1,232.25,1800,831.1,4.2,2025-03-21,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-25,14468.0,44.1,116.0,1800,947.1,7.4,2025-03-21,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-26,14850.0,44.2,210.18,1800,1157.3,3.1,2025-03-21,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-27,14585.0,44.2,196.32,1800,1353.6,2.3,2025-03-21,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-28,14638.0,44.2,301.27,1800,365.4,4.8,2025-03-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-29,14723.0,44.2,225.22,1800,590.6,5.4,2025-03-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-30,14643.0,44.2,160.41,1800,751.1,6.5,2025-03-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-03-31,14951.0,44.2,184.01,1800,935.1,4.7,2025-03-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-01,15213.0,44.2,274.4,1800,1209.5,2.2,2025-03-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-02,15246.0,44.3,253.5,1800,1463.0,1.3,2025-03-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-03,14608.0,44.3,192.26,1800,340.2,7.6,2025-04-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-04,15339.0,44.3,176.04,1800,516.3,7.3,2025-04-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-05,15215.0,44.3,293.37,1800,809.7,3.4,2025-04-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-06,15282.0,44.3,114.99,1800,924.6,7.6,2025-04-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-07,14545.0,44.3,181.93,1800,1106.6,3.8,2025-04-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-08,14813.0,44.3,219.37,1800,1325.9,2.2,2025-04-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-09,15167.0,44.4,248.6,1800,1574.5,0.9,2025-04-03,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-10,14638.0,44.4,275.74,1800,242.6,5.6,2025-04-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-11,14751.0,44.4,169.95,1800,412.6,8.2,2025-04-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-12,15004.0,44.4,222.35,1800,634.9,5.2,2025-04-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-13,14564.0,44.4,305.84,1800,940.8,2.8,2025-04-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-14,14772.0,44.4,122.23,1800,1063.0,6.0,2025-04-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-15,14979.0,44.4,188.6,1800,1251.6,2.9,2025-04-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-16,14573.0,44.4,108.14,1800,1359.7,4.1,2025-04-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-17,14652.0,44.5,242.31,1800,1602.0,0.8,2025-04-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-18,14814.0,44.5,260.05,1800,310.1,5.7,2025-04-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-19,15287.0,44.5,303.43,1800,613.5,3.9,2025-04-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-20,14516.0,44.5,145.49,1800,759.0,7.2,2025-04-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-21,14665.0,44.5,162.23,1800,921.2,5.4,2025-04-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-22,15275.0,44.5,191.68,1800,1112.9,3.6,2025-04-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-23,14757.0,44.5,269.74,1800,1382.6,1.5,2025-04-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-24,15035.0,44.6,110.47,1800,1493.1,2.8,2025-04-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-25,14716.0,44.6,131.68,1800,363.6,10.9,2025-04-25,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-26,14558.0,44.6,258.66,1800,622.2,4.6,2025-04-25,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-27,14804.0,44.6,115.02,1800,737.3,9.2,2025-04-25,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-28,15005.0,44.6,183.88,1800,921.1,4.8,2025-04-25,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-29,14901.0,44.6,141.48,1800,1062.6,5.2,2025-04-25,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-04-30,14718.0,44.6,137.22,1800,1199.8,4.4,2025-04-25,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-01,14519.0,44.7,290.4,1800,1490.2,1.1,2025-04-25,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-02,15219.0,44.7,187.23,1800,207.8,8.5,2025-05-02,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-03,14530.0,44.7,235.25,1800,443.0,5.8,2025-05-02,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-04,15142.0,44.7,218.83,1800,661.9,5.2,2025-05-02,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-05,15189.0,44.7,260.09,1800,921.9,3.4,2025-05-02,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-06,14617.0,44.7,206.69,1800,1128.6,3.2,2025-05-02,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-07,14577.0,44.7,130.0,1800,1258.6,4.2,2025-05-02,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-08,14482.0,44.7,140.67,1800,1399.3,2.8,2025-05-02,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-09,15205.0,44.8,128.6,1800,1527.9,2.1,2025-05-02,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-10,14827.0,44.8,168.48,1800,307.2,8.9,2025-05-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-11,14921.0,44.8,216.0,1800,523.2,5.9,2025-05-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-12,14789.0,44.8,172.28,1800,695.4,6.4,2025-05-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-13,15047.0,44.8,108.8,1800,804.2,9.2,2025-05-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-14,15143.0,44.8,228.36,1800,1032.6,3.4,2025-05-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-15,14984.0,44.8,184.38,1800,1217.0,3.2,2025-05-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-16,14468.0,44.9,114.03,1800,1331.0,4.1,2025-05-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-17,15231.0,44.9,284.08,1800,1615.1,0.7,2025-05-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-18,14508.0,44.9,307.48,1800,412.0,4.5,2025-05-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-19,15287.0,44.9,150.27,1800,562.2,8.2,2025-05-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-20,15220.0,44.9,275.67,1800,837.9,3.5,2025-05-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-21,15213.0,44.9,207.32,1800,1045.2,3.6,2025-05-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-22,15185.0,44.9,110.02,1800,1155.3,5.9,2025-05-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-23,15212.0,45.0,264.87,1800,1420.1,1.4,2025-05-18,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-24,15176.0,45.0,264.28,1800,229.3,5.9,2025-05-24,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-25,14627.0,45.0,223.02,1800,452.3,6.0,2025-05-24,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-26,15288.0,45.0,110.88,1800,563.2,11.2,2025-05-24,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-27,14678.0,45.0,128.86,1800,692.0,8.6,2025-05-24,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-28,14463.0,45.0,131.54,1800,823.6,7.4,2025-05-24,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-29,14944.0,45.0,269.43,1800,1093.0,2.6,2025-05-24,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-30,14584.0,45.0,178.66,1800,1271.6,3.0,2025-05-24,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-05-31,15308.0,45.1,207.75,1800,1479.4,1.5,2025-05-24,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-01,14819.0,45.1,267.16,1800,431.9,5.1,2025-06-01,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-02,14933.0,45.1,290.93,1800,722.8,3.7,2025-06-01,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-03,14642.0,45.1,275.92,1800,998.8,2.9,2025-06-01,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-04,14881.0,45.1,181.96,1800,1180.7,3.4,2025-06-01,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-05,14676.0,45.1,139.43,1800,1320.1,3.4,2025-06-01,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-06,15048.0,45.1,192.3,1800,1512.4,1.5,2025-06-01,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-07,14684.0,45.2,111.35,1800,287.7,13.6,2025-06-07,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-08,14749.0,45.2,175.14,1800,462.8,7.6,2025-06-07,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-09,15241.0,45.2,205.39,1800,668.2,5.5,2025-06-07,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-10,14823.0,45.2,317.27,1800,985.5,2.6,2025-06-07,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-11,15303.0,45.2,242.16,1800,1227.6,2.4,2025-06-07,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-12,15023.0,45.2,166.69,1800,1394.3,2.4,2025-06-07,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-13,14694.0,45.2,180.36,1800,1574.7,1.2,2025-06-07,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-14,14966.0,45.3,321.44,1800,235.9,4.9,2025-06-14,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-15,15047.0,45.3,162.78,1800,398.7,8.6,2025-06-14,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-16,14568.0,45.3,169.35,1800,568.0,7.3,2025-06-14,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-17,14907.0,45.3,141.93,1800,710.0,7.7,2025-06-14,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-18,14647.0,45.3,114.16,1800,824.1,8.5,2025-06-14,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-19,14562.0,45.3,238.75,1800,1062.9,3.1,2025-06-14,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-20,14571.0,45.3,205.67,1800,1268.5,2.6,2025-06-14,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-21,15072.0,45.4,262.8,1800,1531.4,1.0,2025-06-14,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-22,14981.0,45.4,108.84,1800,238.0,14.4,2025-06-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-23,14663.0,45.4,130.8,1800,368.8,10.9,2025-06-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-24,14684.0,45.4,301.06,1800,669.9,3.8,2025-06-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-25,14921.0,45.4,298.98,1800,968.8,2.8,2025-06-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-26,14458.0,45.4,286.61,1800,1255.4,1.9,2025-06-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-27,14603.0,45.4,309.0,1800,1564.4,0.8,2025-06-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-28,14510.0,45.4,132.4,1800,215.9,12.0,2025-06-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-29,14702.0,45.5,145.2,1800,361.1,9.9,2025-06-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-06-30,14895.0,45.5,253.0,1800,614.1,4.7,2025-06-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-01,14505.0,45.5,274.13,1800,888.2,3.3,2025-06-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-02,15070.0,45.5,308.11,1800,1196.3,2.0,2025-06-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-03,15063.0,45.5,315.12,1800,1511.5,0.9,2025-06-28,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-04,14450.0,45.5,155.63,1800,251.8,9.9,2025-07-04,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-05,14759.0,45.5,281.34,1800,533.2,4.5,2025-07-04,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-06,15299.0,45.6,303.57,1800,836.7,3.2,2025-07-04,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-07,14565.0,45.6,306.26,1800,1143.0,2.1,2025-07-04,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-08,14599.0,45.6,148.34,1800,1291.3,3.4,2025-07-04,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-09,14602.0,45.6,284.25,1800,1575.6,0.8,2025-07-04,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-10,14751.0,45.6,128.65,1800,360.1,11.2,2025-07-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-11,15156.0,45.6,282.22,1800,642.3,4.1,2025-07-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-12,14729.0,45.6,233.05,1800,875.3,4.0,2025-07-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-13,14815.0,45.7,193.44,1800,1068.8,3.8,2025-07-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-14,14752.0,45.7,226.22,1800,1295.0,2.2,2025-07-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-15,14671.0,45.7,264.16,1800,1559.2,0.9,2025-07-10,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-16,14490.0,45.7,160.99,1800,266.0,9.5,2025-07-16,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-17,14854.0,45.7,244.53,1800,510.5,5.3,2025-07-16,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-18,15287.0,45.7,316.69,1800,827.2,3.1,2025-07-16,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-19,14639.0,45.7,203.04,1800,1030.2,3.8,2025-07-16,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-20,14869.0,45.7,277.48,1800,1307.7,1.8,2025-07-16,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-21,14459.0,45.8,231.92,1800,1539.6,1.1,2025-07-16,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-22,14984.0,45.8,192.38,1800,369.0,7.4,2025-07-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-23,14918.0,45.8,255.9,1800,624.9,4.6,2025-07-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-24,14552.0,45.8,227.63,1800,852.5,4.2,2025-07-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-25,15219.0,45.8,199.38,1800,1051.9,3.8,2025-07-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-26,14843.0,45.8,269.74,1800,1321.6,1.8,2025-07-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-27,14643.0,45.8,253.7,1800,1575.3,0.9,2025-07-22,18,Italian territorial waters permit,2000,Annual,55
PLT-AD-001,Aquila,Adriatic,42.8,14.1,ENI,2025-07-28,15199.0,45.9,140.13,1800,353.3,10.3,2025-07-28,18,Italian territorial waters permit,2000,Annual,55
