timestamp,zone_id,significant_wave_height_m,max_wave_height_m,wave_period_s,swell_height_m,wind_speed_knots,wind_direction_deg,visibility_nm,sea_surface_temp_c,beaufort_scale,operation_feasibility,small_vessel_limit_dwt
2024-12-08 12:00:00,NORTH-SEA,3.6,6.47,4.7,2.35,31.0,195.0,3.7,6.4,7,No-Go,99999
2024-12-08 18:00:00,NORTH-SEA,3.57,6.42,4.7,2.66,33.6,154.0,10.0,6.3,7,No-Go,99999
2024-12-09 00:00:00,NORTH-SEA,3.85,6.93,4.9,2.89,29.3,166.0,10.0,6.3,7,No-Go,99999
2024-12-09 06:00:00,NORTH-SEA,4.09,7.37,5.1,2.74,27.3,255.0,10.0,6.9,7,No-Go,99999
2024-12-09 12:00:00,NORTH-SEA,3.15,5.67,4.4,2.34,24.0,181.0,10.0,6.8,6,No-Go,99999
2024-12-09 18:00:00,NORTH-SEA,3.5,6.3,4.7,2.59,30.0,213.0,1.8,6.1,7,No-Go,99999
2024-12-10 00:00:00,NORTH-SEA,3.69,6.64,4.8,2.17,28.4,152.0,8.7,7.3,7,No-Go,99999
2024-12-10 06:00:00,NORTH-SEA,3.27,5.89,4.5,2.34,25.0,228.0,7.0,6.8,6,No-Go,99999
2024-12-10 12:00:00,NORTH-SEA,3.37,6.07,4.6,2.44,25.2,202.0,10.0,5.8,6,No-Go,99999
2024-12-10 18:00:00,NORTH-SEA,2.56,4.6,4.0,1.69,21.7,277.0,10.0,5.3,6,Marginal,2000
2024-12-11 00:00:00,NORTH-SEA,3.14,5.65,4.4,2.03,25.7,304.0,6.2,7.3,6,No-Go,99999
2024-12-11 06:00:00,NORTH-SEA,3.09,5.55,4.4,2.29,22.6,298.0,10.0,5.7,6,No-Go,99999
2024-12-11 12:00:00,NORTH-SEA,2.91,5.25,4.3,1.85,21.3,172.0,1.0,6.9,6,Marginal,2000
2024-12-11 18:00:00,NORTH-SEA,2.73,4.91,4.1,2.17,25.0,291.0,10.0,7.0,6,Marginal,2000
2024-12-12 00:00:00,NORTH-SEA,2.3,4.13,3.8,1.37,18.4,150.0,9.6,7.1,5,Marginal,1000
2024-12-12 06:00:00,NORTH-SEA,2.16,3.89,3.7,1.28,20.8,169.0,10.0,7.3,5,Marginal,1000
2024-12-12 12:00:00,NORTH-SEA,2.69,4.84,4.1,1.81,23.9,296.0,7.4,6.7,6,Marginal,2000
2024-12-12 18:00:00,NORTH-SEA,3.45,6.21,4.6,2.71,23.1,227.0,7.6,6.5,6,No-Go,99999
2024-12-13 00:00:00,NORTH-SEA,3.34,6.02,4.6,2.55,23.7,217.0,6.8,6.2,6,No-Go,99999
2024-12-13 06:00:00,NORTH-SEA,3.14,5.64,4.4,2.46,22.9,288.0,6.7,6.4,6,No-Go,99999
2024-12-13 12:00:00,NORTH-SEA,1.85,3.33,3.4,1.13,18.0,352.0,10.0,6.7,5,Go,500
2024-12-13 18:00:00,NORTH-SEA,1.2,2.16,2.7,0.71,13.2,257.0,10.0,5.6,4,Go,0
2024-12-14 00:00:00,NORTH-SEA,1.2,2.16,2.7,0.69,13.9,240.0,4.2,6.2,4,Go,0
2024-12-14 06:00:00,NORTH-SEA,1.59,2.86,3.2,0.92,20.1,196.0,3.0,6.8,5,Go,500
2024-12-14 12:00:00,NORTH-SEA,1.61,2.89,3.2,1.21,17.5,304.0,4.9,7.1,5,Go,500
2024-12-14 18:00:00,NORTH-SEA,1.2,2.16,2.7,0.66,13.8,228.0,7.0,6.4,4,Go,0
2024-12-15 00:00:00,NORTH-SEA,1.2,2.16,2.7,0.85,14.4,333.0,10.0,6.3,4,Go,0
2024-12-15 06:00:00,NORTH-SEA,1.2,2.16,2.7,0.8,15.6,173.0,10.0,6.9,4,Go,0
2024-12-15 12:00:00,NORTH-SEA,1.63,2.93,3.2,1.0,20.8,299.0,10.0,6.7,5,Go,500
2024-12-15 18:00:00,NORTH-SEA,1.2,2.16,2.7,0.69,12.5,193.0,10.0,6.0,4,Go,0
2024-12-16 00:00:00,NORTH-SEA,1.34,2.41,2.9,0.99,15.4,286.0,0.9,7.6,4,Go,0
2024-12-16 06:00:00,NORTH-SEA,2.44,4.4,3.9,1.83,18.9,184.0,4.9,6.6,5,Marginal,1000
2024-12-16 12:00:00,NORTH-SEA,1.2,2.16,2.7,0.76,13.7,216.0,9.6,6.2,4,Go,0
2024-12-16 18:00:00,NORTH-SEA,2.28,4.1,3.8,1.52,17.5,280.0,10.0,6.4,5,Marginal,1000
2024-12-17 00:00:00,NORTH-SEA,2.53,4.55,4.0,1.49,23.9,256.0,10.0,6.1,6,Marginal,2000
2024-12-17 06:00:00,NORTH-SEA,2.72,4.89,4.1,1.95,22.7,217.0,10.0,7.0,6,Marginal,2000
2024-12-17 12:00:00,NORTH-SEA,3.28,5.9,4.5,2.28,24.5,196.0,10.0,6.7,6,No-Go,99999
2024-12-17 18:00:00,NORTH-SEA,3.83,6.89,4.9,3.02,27.1,186.0,3.8,7.4,7,No-Go,99999
2024-12-18 00:00:00,NORTH-SEA,3.55,6.39,4.7,2.37,31.9,180.0,7.2,6.1,7,No-Go,99999
2024-12-18 06:00:00,NORTH-SEA,4.42,7.95,5.3,3.25,30.4,212.0,10.0,7.0,7,No-Go,99999
2024-12-18 12:00:00,NORTH-SEA,3.78,6.81,4.9,2.75,30.8,276.0,7.1,6.6,7,No-Go,99999
2024-12-18 18:00:00,NORTH-SEA,3.85,6.93,4.9,2.52,30.1,226.0,5.7,6.2,7,No-Go,99999
2024-12-19 00:00:00,NORTH-SEA,4.41,7.93,5.2,3.33,31.2,220.0,10.0,6.9,7,No-Go,99999
2024-12-19 06:00:00,NORTH-SEA,4.76,8.57,5.5,3.48,29.9,167.0,4.7,6.9,7,No-Go,99999
2024-12-19 12:00:00,NORTH-SEA,5.33,9.59,5.8,3.56,40.4,161.0,10.0,6.8,8,No-Go,99999
2024-12-19 18:00:00,NORTH-SEA,5.19,9.35,5.7,3.99,34.8,258.0,10.0,6.9,8,No-Go,99999
2024-12-20 00:00:00,NORTH-SEA,4.65,8.38,5.4,3.19,31.0,228.0,10.0,6.6,7,No-Go,99999
2024-12-20 06:00:00,NORTH-SEA,4.67,8.4,5.4,3.67,27.7,232.0,1.7,5.8,7,No-Go,99999
2024-12-20 12:00:00,NORTH-SEA,4.87,8.76,5.5,3.54,28.4,202.0,10.0,6.9,7,No-Go,99999
2024-12-20 18:00:00,NORTH-SEA,4.27,7.68,5.2,2.6,30.1,243.0,10.0,6.2,7,No-Go,99999
2024-12-21 00:00:00,NORTH-SEA,4.37,7.87,5.2,3.45,27.5,211.0,10.0,5.8,7,No-Go,99999
2024-12-21 06:00:00,NORTH-SEA,5.51,9.92,5.9,3.67,33.4,248.0,4.1,7.6,8,No-Go,99999
2024-12-21 12:00:00,NORTH-SEA,5.11,9.19,5.7,3.36,37.9,184.0,10.0,7.0,8,No-Go,99999
2024-12-21 18:00:00,NORTH-SEA,4.92,8.85,5.5,3.72,32.2,194.0,10.0,6.5,7,No-Go,99999
2024-12-22 00:00:00,NORTH-SEA,4.29,7.72,5.2,3.06,31.5,195.0,10.0,7.0,7,No-Go,99999
2024-12-22 06:00:00,NORTH-SEA,4.82,8.67,5.5,3.72,28.0,192.0,10.0,6.5,7,No-Go,99999
2024-12-22 12:00:00,NORTH-SEA,5.04,9.07,5.6,3.26,39.5,250.0,10.0,7.1,8,No-Go,99999
2024-12-22 18:00:00,NORTH-SEA,4.26,7.67,5.2,3.0,30.3,203.0,10.0,7.0,7,No-Go,99999
2024-12-23 00:00:00,NORTH-SEA,4.1,7.38,5.1,2.82,31.6,192.0,5.2,6.5,7,No-Go,99999
2024-12-23 06:00:00,NORTH-SEA,4.18,7.53,5.1,3.0,33.0,198.0,10.0,6.1,7,No-Go,99999
2024-12-23 12:00:00,NORTH-SEA,3.85,6.93,4.9,3.08,30.4,264.0,3.7,6.3,7,No-Go,99999
2024-12-23 18:00:00,NORTH-SEA,3.26,5.86,4.5,2.38,26.4,146.0,10.0,7.8,6,No-Go,99999
2024-12-24 00:00:00,NORTH-SEA,3.17,5.71,4.5,2.49,22.1,256.0,6.2,6.7,6,No-Go,99999
2024-12-24 06:00:00,NORTH-SEA,2.33,4.2,3.8,1.49,19.1,246.0,10.0,6.7,5,Marginal,1000
2024-12-24 12:00:00,NORTH-SEA,2.11,3.79,3.6,1.35,17.8,234.0,1.0,7.0,5,Marginal,1000
2024-12-24 18:00:00,NORTH-SEA,1.61,2.9,3.2,0.92,19.4,206.0,9.2,6.9,5,Go,500
2024-12-25 00:00:00,NORTH-SEA,1.69,3.04,3.3,1.29,20.6,137.0,8.4,6.4,5,Go,500
2024-12-25 06:00:00,NORTH-SEA,2.71,4.88,4.1,1.95,26.1,174.0,3.7,6.8,6,Marginal,2000
2024-12-25 12:00:00,NORTH-SEA,3.08,5.54,4.4,2.12,22.9,230.0,4.7,6.4,6,No-Go,99999
2024-12-25 18:00:00,NORTH-SEA,2.27,4.09,3.8,1.63,18.3,208.0,1.8,7.6,5,Marginal,1000
2024-12-26 00:00:00,NORTH-SEA,1.83,3.3,3.4,1.19,18.2,194.0,10.0,6.9,5,Go,500
2024-12-26 06:00:00,NORTH-SEA,1.65,2.97,3.2,1.28,16.9,318.0,5.2,6.7,5,Go,500
2024-12-26 12:00:00,NORTH-SEA,1.65,2.97,3.2,1.2,19.7,242.0,2.2,7.0,5,Go,500
2024-12-26 18:00:00,NORTH-SEA,1.77,3.18,3.3,1.4,19.3,244.0,10.0,5.9,5,Go,500
2024-12-27 00:00:00,NORTH-SEA,1.93,3.47,3.5,1.33,20.4,294.0,8.2,7.8,5,Go,500
2024-12-27 06:00:00,NORTH-SEA,3.37,6.07,4.6,2.05,24.7,202.0,6.5,7.7,6,No-Go,99999
2024-12-27 12:00:00,NORTH-SEA,2.94,5.29,4.3,2.08,25.5,157.0,10.0,6.4,6,Marginal,2000
2024-12-27 18:00:00,NORTH-SEA,2.44,4.39,3.9,1.67,20.5,231.0,10.0,6.8,5,Marginal,1000
2024-12-28 00:00:00,NORTH-SEA,2.47,4.45,3.9,1.49,17.5,294.0,3.1,6.5,5,Marginal,1000
2024-12-28 06:00:00,NORTH-SEA,3.0,5.4,4.3,2.3,25.8,232.0,3.3,6.5,6,No-Go,99999
2024-12-28 12:00:00,NORTH-SEA,2.77,4.99,4.2,1.55,26.6,231.0,10.0,7.0,6,Marginal,2000
2024-12-28 18:00:00,NORTH-SEA,2.72,4.9,4.1,1.64,24.3,195.0,10.0,7.2,6,Marginal,2000
2024-12-29 00:00:00,NORTH-SEA,3.45,6.21,4.6,2.08,23.4,202.0,10.0,6.7,6,No-Go,99999
2024-12-29 06:00:00,NORTH-SEA,3.85,6.93,4.9,2.31,26.5,260.0,4.8,6.5,7,No-Go,99999
2024-12-29 12:00:00,NORTH-SEA,5.01,9.01,5.6,3.57,40.7,104.0,10.0,7.1,8,No-Go,99999
2024-12-29 18:00:00,NORTH-SEA,4.43,7.98,5.3,3.42,32.4,218.0,8.9,6.0,7,No-Go,99999
2024-12-30 00:00:00,NORTH-SEA,3.47,6.25,4.7,2.71,25.5,168.0,6.9,6.4,6,No-Go,99999
2024-12-30 06:00:00,NORTH-SEA,3.9,7.02,4.9,2.51,33.3,284.0,6.3,6.1,7,No-Go,99999
2024-12-30 12:00:00,NORTH-SEA,5.53,9.95,5.9,3.42,38.3,161.0,6.3,6.3,8,No-Go,99999
2024-12-30 18:00:00,NORTH-SEA,5.85,10.53,6.0,4.68,34.2,180.0,10.0,6.5,8,No-Go,99999
2024-12-31 00:00:00,NORTH-SEA,5.29,9.52,5.8,3.43,34.2,275.0,9.9,6.8,8,No-Go,99999
2024-12-31 06:00:00,NORTH-SEA,5.72,10.3,6.0,4.35,40.2,224.0,10.0,6.5,8,No-Go,99999
2024-12-31 12:00:00,NORTH-SEA,6.16,11.09,6.2,3.89,39.6,257.0,10.0,6.8,8,No-Go,99999
2024-12-31 18:00:00,NORTH-SEA,4.96,8.92,5.6,3.67,30.6,221.0,10.0,7.4,7,No-Go,99999
2025-01-01 00:00:00,NORTH-SEA,4.44,7.99,5.3,3.08,27.4,251.0,10.0,6.9,7,No-Go,99999
2025-01-01 06:00:00,NORTH-SEA,5.02,9.03,5.6,3.98,36.8,204.0,10.0,6.2,8,No-Go,99999
2025-01-01 12:00:00,NORTH-SEA,5.11,9.2,5.7,3.89,34.7,188.0,1.8,5.7,8,No-Go,99999
2025-01-01 18:00:00,NORTH-SEA,4.81,8.67,5.5,3.2,28.9,290.0,5.1,5.4,7,No-Go,99999
2025-01-02 00:00:00,NORTH-SEA,4.46,8.03,5.3,2.94,27.7,246.0,10.0,5.7,7,No-Go,99999
2025-01-02 06:00:00,NORTH-SEA,4.4,7.92,5.2,3.19,29.1,224.0,10.0,6.2,7,No-Go,99999
2025-01-02 12:00:00,NORTH-SEA,4.54,8.16,5.3,2.93,30.3,204.0,6.4,6.1,7,No-Go,99999
2025-01-02 18:00:00,NORTH-SEA,4.6,8.27,5.4,2.87,29.2,245.0,10.0,6.5,7,No-Go,99999
2025-01-03 00:00:00,NORTH-SEA,4.05,7.29,5.0,2.63,27.3,219.0,10.0,5.8,7,No-Go,99999
2025-01-03 06:00:00,NORTH-SEA,4.37,7.86,5.2,3.42,30.1,229.0,0.6,6.0,7,No-Go,99999
2025-01-03 12:00:00,NORTH-SEA,5.6,10.07,5.9,3.89,34.1,255.0,9.3,5.4,8,No-Go,99999
2025-01-03 18:00:00,NORTH-SEA,5.32,9.57,5.8,3.14,35.5,164.0,10.0,6.2,8,No-Go,99999
2025-01-04 00:00:00,NORTH-SEA,4.87,8.76,5.5,3.61,30.7,155.0,10.0,6.2,7,No-Go,99999
2025-01-04 06:00:00,NORTH-SEA,5.08,9.15,5.6,3.46,35.5,203.0,10.0,5.6,8,No-Go,99999
2025-01-04 12:00:00,NORTH-SEA,5.72,10.29,6.0,4.58,35.0,281.0,5.9,6.4,8,No-Go,99999
2025-01-04 18:00:00,NORTH-SEA,6.03,10.86,6.1,4.18,37.8,349.0,9.8,5.9,8,No-Go,99999
2025-01-05 00:00:00,NORTH-SEA,6.14,11.06,6.2,4.2,34.8,184.0,8.0,5.3,8,No-Go,99999
2025-01-05 06:00:00,NORTH-SEA,5.94,10.7,6.1,3.54,33.2,192.0,10.0,7.0,8,No-Go,99999
2025-01-05 12:00:00,NORTH-SEA,5.33,9.59,5.8,3.34,35.2,199.0,4.8,6.2,8,No-Go,99999
2025-01-05 18:00:00,NORTH-SEA,4.94,8.9,5.6,3.01,31.4,220.0,5.7,6.1,7,No-Go,99999
2025-01-06 00:00:00,NORTH-SEA,4.14,7.44,5.1,3.21,31.8,196.0,1.9,6.7,7,No-Go,99999
2025-01-06 06:00:00,NORTH-SEA,4.19,7.54,5.1,2.46,29.5,292.0,8.6,6.7,7,No-Go,99999
2025-01-06 12:00:00,NORTH-SEA,3.79,6.82,4.9,2.28,31.9,95.0,9.5,6.3,7,No-Go,99999
2025-01-06 18:00:00,NORTH-SEA,3.39,6.1,4.6,2.33,21.4,85.0,10.0,6.9,6,No-Go,99999
2025-01-07 00:00:00,NORTH-SEA,3.35,6.03,4.6,1.98,22.2,225.0,10.0,5.9,6,No-Go,99999
2025-01-07 06:00:00,NORTH-SEA,3.26,5.86,4.5,1.87,25.3,142.0,6.5,5.8,6,No-Go,99999
2025-01-07 12:00:00,NORTH-SEA,3.6,6.49,4.7,2.4,30.8,227.0,5.7,6.2,7,No-Go,99999
2025-01-07 18:00:00,NORTH-SEA,4.25,7.65,5.2,3.06,32.3,322.0,10.0,5.4,7,No-Go,99999
2025-01-08 00:00:00,NORTH-SEA,4.25,7.64,5.2,2.41,27.7,174.0,10.0,5.5,7,No-Go,99999
2025-01-08 06:00:00,NORTH-SEA,4.24,7.64,5.1,2.91,29.8,213.0,10.0,6.0,7,No-Go,99999
2025-01-08 12:00:00,NORTH-SEA,5.72,10.29,6.0,3.82,34.6,283.0,4.9,5.8,8,No-Go,99999
2025-01-08 18:00:00,NORTH-SEA,6.23,11.22,6.2,3.66,35.3,171.0,6.8,5.8,8,No-Go,99999
2025-01-09 00:00:00,NORTH-SEA,5.43,9.78,5.8,3.81,34.5,283.0,10.0,5.8,8,No-Go,99999
2025-01-09 06:00:00,NORTH-SEA,5.42,9.75,5.8,4.15,35.2,161.0,1.1,5.9,8,No-Go,99999
2025-01-09 12:00:00,NORTH-SEA,4.76,8.56,5.5,3.16,28.2,174.0,8.2,6.9,7,No-Go,99999
2025-01-09 18:00:00,NORTH-SEA,4.43,7.97,5.3,3.09,28.4,233.0,7.0,6.1,7,No-Go,99999
2025-01-10 00:00:00,NORTH-SEA,3.88,6.98,4.9,2.89,27.2,213.0,10.0,6.2,7,No-Go,99999
2025-01-10 06:00:00,NORTH-SEA,3.79,6.83,4.9,2.9,28.4,236.0,10.0,5.7,7,No-Go,99999
2025-01-10 12:00:00,NORTH-SEA,4.67,8.4,5.4,2.89,30.7,240.0,10.0,5.3,7,No-Go,99999
2025-01-10 18:00:00,NORTH-SEA,3.36,6.05,4.6,1.95,22.6,305.0,10.0,6.0,6,No-Go,99999
2025-01-11 00:00:00,NORTH-SEA,2.77,4.99,4.2,1.53,24.5,248.0,9.6,5.8,6,Marginal,2000
2025-01-11 06:00:00,NORTH-SEA,2.71,4.87,4.1,1.55,25.2,207.0,10.0,6.0,6,Marginal,2000
2025-01-11 12:00:00,NORTH-SEA,3.58,6.45,4.7,2.37,28.8,184.0,5.8,6.8,7,No-Go,99999
2025-01-11 18:00:00,NORTH-SEA,2.53,4.56,4.0,2.02,25.8,145.0,10.0,5.8,6,Marginal,2000
2025-01-12 00:00:00,NORTH-SEA,3.41,6.14,4.6,2.35,25.7,151.0,10.0,6.5,6,No-Go,99999
2025-01-12 06:00:00,NORTH-SEA,2.43,4.38,3.9,1.41,20.8,211.0,10.0,5.8,5,Marginal,1000
2025-01-12 12:00:00,NORTH-SEA,1.52,2.73,3.1,0.99,18.8,129.0,10.0,5.4,5,Go,500
2025-01-12 18:00:00,NORTH-SEA,2.54,4.57,4.0,2.02,22.0,229.0,10.0,6.5,6,Marginal,2000
2025-01-13 00:00:00,NORTH-SEA,2.79,5.02,4.2,1.91,24.9,196.0,3.0,6.2,6,Marginal,2000
2025-01-13 06:00:00,NORTH-SEA,2.45,4.4,3.9,1.38,19.9,182.0,1.2,5.6,5,Marginal,1000
2025-01-13 12:00:00,NORTH-SEA,3.06,5.52,4.4,2.34,21.8,243.0,10.0,6.2,6,No-Go,99999
2025-01-13 18:00:00,NORTH-SEA,2.64,4.76,4.1,2.04,23.8,237.0,10.0,6.6,6,Marginal,2000
2025-01-14 00:00:00,NORTH-SEA,3.41,6.14,4.6,2.14,26.3,224.0,4.9,5.7,6,No-Go,99999
2025-01-14 06:00:00,NORTH-SEA,3.31,5.96,4.5,1.93,25.8,163.0,5.6,6.0,6,No-Go,99999
2025-01-14 12:00:00,NORTH-SEA,4.06,7.31,5.0,3.19,28.9,260.0,10.0,5.6,7,No-Go,99999
2025-01-14 18:00:00,NORTH-SEA,3.66,6.59,4.8,2.87,30.1,290.0,10.0,5.4,7,No-Go,99999
2025-01-15 00:00:00,NORTH-SEA,3.78,6.81,4.9,2.62,30.0,214.0,6.6,5.5,7,No-Go,99999
2025-01-15 06:00:00,NORTH-SEA,4.15,7.48,5.1,3.17,29.4,239.0,1.3,6.6,7,No-Go,99999
2025-01-15 12:00:00,NORTH-SEA,3.06,5.5,4.4,2.01,22.0,271.0,10.0,6.5,6,No-Go,99999
2025-01-15 18:00:00,NORTH-SEA,3.73,6.71,4.8,2.83,29.0,231.0,10.0,6.0,7,No-Go,99999
2025-01-16 00:00:00,NORTH-SEA,3.5,6.3,4.7,2.48,26.0,207.0,8.2,6.1,6,No-Go,99999
2025-01-16 06:00:00,NORTH-SEA,3.59,6.47,4.7,2.77,29.1,298.0,10.0,5.9,7,No-Go,99999
2025-01-16 12:00:00,NORTH-SEA,4.43,7.98,5.3,2.71,32.3,285.0,10.0,5.4,7,No-Go,99999
2025-01-16 18:00:00,NORTH-SEA,3.85,6.94,4.9,2.98,32.8,294.0,5.5,6.4,7,No-Go,99999
2025-01-17 00:00:00,NORTH-SEA,4.28,7.7,5.2,3.38,26.8,137.0,10.0,5.7,7,No-Go,99999
2025-01-17 06:00:00,NORTH-SEA,4.32,7.77,5.2,3.31,27.8,178.0,7.7,5.5,7,No-Go,99999
2025-01-17 12:00:00,NORTH-SEA,4.37,7.86,5.2,2.78,29.8,215.0,0.6,5.8,7,No-Go,99999
2025-01-17 18:00:00,NORTH-SEA,4.21,7.57,5.1,2.45,30.4,223.0,4.3,6.3,7,No-Go,99999
2025-01-18 00:00:00,NORTH-SEA,4.81,8.66,5.5,3.29,29.0,314.0,4.4,5.6,7,No-Go,99999
2025-01-18 06:00:00,NORTH-SEA,3.59,6.47,4.7,2.62,32.0,219.0,10.0,4.9,7,No-Go,99999
2025-01-18 12:00:00,NORTH-SEA,3.95,7.1,5.0,2.36,27.3,173.0,10.0,6.1,7,No-Go,99999
2025-01-18 18:00:00,NORTH-SEA,4.06,7.31,5.0,2.76,29.3,256.0,2.9,5.9,7,No-Go,99999
2025-01-19 00:00:00,NORTH-SEA,3.6,6.49,4.7,2.69,32.3,204.0,9.7,5.5,7,No-Go,99999
2025-01-19 06:00:00,NORTH-SEA,3.48,6.26,4.7,2.43,26.4,254.0,7.0,5.1,6,No-Go,99999
2025-01-19 12:00:00,NORTH-SEA,3.52,6.34,4.7,2.0,33.2,272.0,0.6,5.9,7,No-Go,99999
2025-01-19 18:00:00,NORTH-SEA,3.33,6.0,4.6,1.86,25.1,273.0,3.3,6.4,6,No-Go,99999
2025-01-20 00:00:00,NORTH-SEA,3.97,7.15,5.0,2.59,28.4,231.0,10.0,6.4,7,No-Go,99999
2025-01-20 06:00:00,NORTH-SEA,3.86,6.94,4.9,2.49,32.0,291.0,10.0,6.2,7,No-Go,99999
2025-01-20 12:00:00,NORTH-SEA,3.48,6.26,4.7,2.26,23.2,173.0,10.0,6.3,6,No-Go,99999
2025-01-20 18:00:00,NORTH-SEA,2.26,4.08,3.8,1.59,19.0,207.0,10.0,5.4,5,Marginal,1000
2025-01-21 00:00:00,NORTH-SEA,1.2,2.16,2.7,0.74,13.2,229.0,10.0,6.1,4,Go,0
2025-01-21 06:00:00,NORTH-SEA,1.75,3.15,3.3,1.14,20.9,292.0,7.3,6.4,5,Go,500
2025-01-21 12:00:00,NORTH-SEA,2.12,3.82,3.6,1.51,21.1,165.0,8.2,5.8,5,Marginal,1000
2025-01-21 18:00:00,NORTH-SEA,1.92,3.46,3.5,1.13,20.6,266.0,10.0,5.4,5,Go,500
2025-01-22 00:00:00,NORTH-SEA,2.61,4.71,4.0,1.88,24.4,153.0,2.5,5.2,6,Marginal,2000
2025-01-22 06:00:00,NORTH-SEA,2.79,5.03,4.2,2.12,23.0,210.0,0.7,6.5,6,Marginal,2000
2025-01-22 12:00:00,NORTH-SEA,1.76,3.17,3.3,1.08,18.7,165.0,3.0,6.1,5,Go,500
2025-01-22 18:00:00,NORTH-SEA,3.09,5.56,4.4,2.37,22.2,272.0,4.9,5.4,6,No-Go,99999
2025-01-23 00:00:00,NORTH-SEA,2.45,4.41,3.9,1.41,20.2,265.0,10.0,5.3,5,Marginal,1000
2025-01-23 06:00:00,NORTH-SEA,2.27,4.09,3.8,1.59,20.4,201.0,10.0,5.4,5,Marginal,1000
2025-01-23 12:00:00,NORTH-SEA,2.22,3.99,3.7,1.63,20.2,196.0,5.4,6.0,5,Marginal,1000
2025-01-23 18:00:00,NORTH-SEA,2.21,3.97,3.7,1.66,17.4,118.0,10.0,6.3,5,Marginal,1000
2025-01-24 00:00:00,NORTH-SEA,2.18,3.92,3.7,1.58,19.5,252.0,6.7,6.4,5,Marginal,1000
2025-01-24 06:00:00,NORTH-SEA,1.92,3.45,3.5,1.14,18.5,195.0,4.1,5.6,5,Go,500
2025-01-24 12:00:00,NORTH-SEA,1.7,3.06,3.3,1.17,18.2,254.0,10.0,6.5,5,Go,500
2025-01-24 18:00:00,NORTH-SEA,1.2,2.16,2.7,0.78,14.5,263.0,7.1,5.8,4,Go,0
2025-01-25 00:00:00,NORTH-SEA,1.69,3.05,3.3,1.02,17.5,179.0,3.4,6.5,5,Go,500
2025-01-25 06:00:00,NORTH-SEA,1.2,2.16,2.7,0.93,13.0,171.0,0.8,6.0,4,Go,0
2025-01-25 12:00:00,NORTH-SEA,1.97,3.55,3.5,1.38,20.1,246.0,3.9,6.5,5,Go,500
2025-01-25 18:00:00,NORTH-SEA,2.19,3.94,3.7,1.69,18.6,213.0,10.0,6.0,5,Marginal,1000
2025-01-26 00:00:00,NORTH-SEA,1.81,3.26,3.4,1.08,18.7,276.0,10.0,6.9,5,Go,500
2025-01-26 06:00:00,NORTH-SEA,1.87,3.36,3.4,1.23,19.2,182.0,10.0,5.1,5,Go,500
2025-01-26 12:00:00,NORTH-SEA,2.19,3.94,3.7,1.47,21.2,230.0,10.0,5.5,5,Marginal,1000
2025-01-26 18:00:00,NORTH-SEA,2.73,4.92,4.1,2.01,22.5,237.0,10.0,6.4,6,Marginal,2000
2025-01-27 00:00:00,NORTH-SEA,2.57,4.63,4.0,1.44,26.3,220.0,6.1,6.4,6,Marginal,2000
2025-01-27 06:00:00,NORTH-SEA,2.56,4.61,4.0,1.59,26.8,182.0,5.4,5.9,6,Marginal,2000
2025-01-27 12:00:00,NORTH-SEA,3.87,6.97,4.9,2.28,31.7,230.0,10.0,5.0,7,No-Go,99999
2025-01-27 18:00:00,NORTH-SEA,4.71,8.47,5.4,3.61,32.7,189.0,10.0,6.6,7,No-Go,99999
2025-01-28 00:00:00,NORTH-SEA,4.09,7.37,5.1,2.31,31.6,223.0,10.0,5.6,7,No-Go,99999
2025-01-28 06:00:00,NORTH-SEA,3.31,5.96,4.5,2.37,22.6,194.0,6.7,6.3,6,No-Go,99999
2025-01-28 12:00:00,NORTH-SEA,4.62,8.32,5.4,2.57,28.8,228.0,10.0,6.9,7,No-Go,99999
2025-01-28 18:00:00,NORTH-SEA,4.06,7.31,5.0,2.66,31.2,162.0,5.1,6.2,7,No-Go,99999
2025-01-29 00:00:00,NORTH-SEA,3.37,6.06,4.6,2.41,21.8,188.0,4.0,6.5,6,No-Go,99999
2025-01-29 06:00:00,NORTH-SEA,3.42,6.16,4.6,2.37,24.0,249.0,10.0,5.7,6,No-Go,99999
2025-01-29 12:00:00,NORTH-SEA,3.65,6.56,4.8,2.89,27.9,323.0,3.4,5.8,7,No-Go,99999
2025-01-29 18:00:00,NORTH-SEA,2.79,5.02,4.2,1.74,24.5,146.0,10.0,6.9,6,Marginal,2000
2025-01-30 00:00:00,NORTH-SEA,3.41,6.13,4.6,2.31,24.8,218.0,9.9,6.0,6,No-Go,99999
2025-01-30 06:00:00,NORTH-SEA,3.83,6.89,4.9,2.59,32.8,250.0,9.4,6.7,7,No-Go,99999
2025-01-30 12:00:00,NORTH-SEA,2.73,4.92,4.1,1.92,24.0,235.0,7.3,6.4,6,Marginal,2000
2025-01-30 18:00:00,NORTH-SEA,2.32,4.18,3.8,1.56,19.3,258.0,9.1,5.6,5,Marginal,1000
2025-01-31 00:00:00,NORTH-SEA,2.08,3.75,3.6,1.27,18.6,208.0,10.0,5.9,5,Marginal,1000
2025-01-31 06:00:00,NORTH-SEA,2.38,4.28,3.9,1.33,17.3,151.0,10.0,5.5,5,Marginal,1000
2025-01-31 12:00:00,NORTH-SEA,3.03,5.46,4.4,2.26,23.7,216.0,3.5,6.2,6,No-Go,99999
2025-01-31 18:00:00,NORTH-SEA,4.19,7.54,5.1,3.28,27.7,184.0,10.0,6.2,7,No-Go,99999
