demand_id,date,port_code,port_name,port_country,port_latitude,port_longitude,vessel_calls_total,vessel_calls_by_type_container,vessel_calls_by_type_tanker,vessel_calls_by_type_bulk,vessel_calls_by_type_cruise,vessel_calls_by_type_other,waste_volume_collected_m3,waste_bilge_m3,waste_sludge_m3,waste_slops_m3,waste_other_m3,avg_vessel_size_gt,hec_market_share_pct,competitor_presence,port_reception_facility_capacity_m3,current_storage_fill_pct,days_until_full
DEM-IST-20260516,2026-05-16,IST,Istanbul,TR,41.0053,28.977,102.8,38.2,32.0,28.2,2.7,1.6,1454.0,409.2,445.4,586.8,12.6,59383,15.7,True,30000,61.3,8.8
DEM-IST-20260517,2026-05-17,IST,Istanbul,TR,41.0053,28.977,91.5,35.0,28.1,23.4,1.4,3.6,1294.0,433.0,391.2,458.6,11.1,55363,15.7,True,30000,24.4,16.4
DEM-IST-20260518,2026-05-18,IST,Istanbul,TR,41.0053,28.977,122.7,40.7,39.2,28.3,3.0,11.5,1850.2,449.0,672.7,701.3,27.2,49269,15.7,True,30000,28.8,16.0
DEM-IST-20260519,2026-05-19,IST,Istanbul,TR,41.0053,28.977,123.2,43.8,31.1,34.6,1.6,12.0,1874.2,492.3,609.8,749.2,22.9,50751,15.7,True,30000,34.1,12.4
DEM-IST-20260520,2026-05-20,IST,Istanbul,TR,41.0053,28.977,123.3,38.3,38.7,33.3,2.1,10.9,1932.0,548.5,693.9,664.4,25.2,49382,15.7,True,30000,39.0,12.6
DEM-IST-20260521,2026-05-21,IST,Istanbul,TR,41.0053,28.977,122.6,42.8,33.6,31.4,2.8,11.9,1838.8,437.6,696.8,675.7,28.7,52232,15.7,True,30000,46.6,7.0
DEM-IST-20260522,2026-05-22,IST,Istanbul,TR,41.0053,28.977,122.7,43.0,33.1,34.5,2.0,10.1,1900.8,547.7,525.3,805.0,22.8,51839,15.7,True,30000,54.5,5.7
DEM-IST-20260523,2026-05-23,IST,Istanbul,TR,41.0053,28.977,102.4,32.9,34.1,24.9,2.1,8.4,1495.2,384.5,450.7,642.1,17.8,48661,15.7,True,30000,17.4,14.8
DEM-IST-20260524,2026-05-24,IST,Istanbul,TR,41.0053,28.977,90.0,31.4,29.7,23.8,1.4,3.7,1480.2,426.2,472.0,570.8,11.2,52227,15.7,True,30000,22.1,16.6
DEM-IST-20260525,2026-05-25,IST,Istanbul,TR,41.0053,28.977,122.5,49.9,39.5,30.2,1.2,1.7,1934.3,450.8,738.1,737.4,8.0,52920,15.7,True,30000,27.7,12.9
DEM-IST-20260526,2026-05-26,IST,Istanbul,TR,41.0053,28.977,118.7,45.6,40.1,27.7,1.1,4.2,2054.3,466.5,634.0,942.3,11.5,51191,15.7,True,30000,35.8,8.0
DEM-IST-20260527,2026-05-27,IST,Istanbul,TR,41.0053,28.977,120.2,46.6,36.9,32.8,2.0,1.8,1817.6,557.2,636.4,613.7,10.4,49156,15.7,True,30000,42.8,8.1
DEM-IST-20260528,2026-05-28,IST,Istanbul,TR,41.0053,28.977,121.3,44.3,32.8,33.1,1.9,9.2,1717.1,508.5,615.2,575.5,18.0,47884,15.7,True,30000,50.1,6.9
DEM-IST-20260529,2026-05-29,IST,Istanbul,TR,41.0053,28.977,123.4,43.8,34.5,28.8,2.9,13.3,1721.4,430.4,586.1,673.4,31.4,46093,15.7,True,30000,23.1,15.7
DEM-IST-20260530,2026-05-30,IST,Istanbul,TR,41.0053,28.977,102.7,38.3,29.5,24.7,2.3,7.9,1630.2,372.2,582.8,656.5,18.7,55467,15.7,True,30000,28.9,12.3
DEM-IST-20260531,2026-05-31,IST,Istanbul,TR,41.0053,28.977,91.5,31.3,23.9,19.1,1.5,15.7,1360.1,353.1,417.0,566.8,23.2,46999,15.7,True,30000,33.7,13.7
DEM-PSD-20220101,2022-01-01,PSD,Port Said,EG,31.2565,32.2841,45.5,17.8,16.5,9.4,0.0,1.8,765.3,160.2,228.8,374.4,1.9,54241,10.9,True,6000,53.8,4.0
DEM-PSD-20220102,2022-01-02,PSD,Port Said,EG,31.2565,32.2841,40.2,13.0,12.0,10.8,0.6,3.9,576.3,134.4,222.6,212.5,6.8,46091,10.9,True,6000,60.9,5.5
DEM-PSD-20220103,2022-01-03,PSD,Port Said,EG,31.2565,32.2841,52.8,16.2,14.9,12.8,0.2,8.7,812.4,221.8,264.8,317.8,8.1,48745,10.9,True,6000,72.3,2.4
DEM-PSD-20220104,2022-01-04,PSD,Port Said,EG,31.2565,32.2841,51.5,16.8,16.0,12.2,0.4,6.2,815.7,240.9,212.0,356.1,6.6,46983,10.9,True,6000,27.7,4.2
DEM-PSD-20220105,2022-01-05,PSD,Port Said,EG,31.2565,32.2841,54.5,19.9,17.3,15.6,0.3,1.4,723.5,181.5,243.7,295.3,2.9,54380,10.9,True,6000,38.6,5.7
DEM-PSD-20220106,2022-01-06,PSD,Port Said,EG,31.2565,32.2841,52.9,15.8,17.7,14.3,0.0,5.1,878.7,230.5,295.0,347.6,5.7,44361,10.9,True,6000,54.2,2.9
DEM-PSD-20220107,2022-01-07,PSD,Port Said,EG,31.2565,32.2841,52.6,17.2,14.1,13.3,0.3,7.6,788.1,170.3,262.1,346.3,9.4,50244,10.9,True,6000,68.0,2.3
DEM-PSD-20220108,2022-01-08,PSD,Port Said,EG,31.2565,32.2841,42.8,13.7,11.8,11.3,0.2,5.8,598.6,156.2,171.5,264.4,6.4,43174,10.9,True,6000,28.7,6.0
DEM-PSD-20220109,2022-01-09,PSD,Port Said,EG,31.2565,32.2841,39.1,14.1,11.2,10.8,0.0,2.8,555.4,131.1,185.0,236.0,3.3,49947,10.9,True,6000,39.5,5.6
DEM-PSD-20220110,2022-01-10,PSD,Port Said,EG,31.2565,32.2841,51.2,18.5,18.5,12.9,0.1,1.3,876.4,211.4,265.0,398.3,1.7,46931,10.9,True,6000,51.2,4.2
DEM-PSD-20220111,2022-01-11,PSD,Port Said,EG,31.2565,32.2841,53.7,17.3,18.5,12.1,0.0,5.8,830.8,193.3,257.9,374.8,4.8,52384,10.9,True,6000,65.8,2.3
DEM-PSD-20220112,2022-01-12,PSD,Port Said,EG,31.2565,32.2841,54.9,18.7,18.5,16.5,0.2,1.0,805.9,180.3,250.0,373.7,2.0,55010,10.9,True,6000,75.4,2.6
DEM-PSD-20220113,2022-01-13,PSD,Port Said,EG,31.2565,32.2841,52.7,20.4,14.1,14.0,0.0,4.3,821.9,230.1,281.7,306.3,3.8,45475,10.9,True,6000,27.5,5.1
DEM-PSD-20220114,2022-01-14,PSD,Port Said,EG,31.2565,32.2841,51.6,19.5,15.8,10.4,0.0,5.9,749.0,163.7,277.0,302.0,6.3,52166,10.9,True,6000,41.9,4.0
DEM-PSD-20220115,2022-01-15,PSD,Port Said,EG,31.2565,32.2841,46.7,19.2,15.7,11.2,0.0,0.6,817.2,191.4,258.6,366.6,0.6,48110,10.9,True,6000,54.8,3.5
DEM-PSD-20220116,2022-01-16,PSD,Port Said,EG,31.2565,32.2841,37.0,13.2,9.8,10.1,0.0,3.9,506.0,141.4,145.5,215.9,3.2,50015,10.9,True,6000,65.0,3.4
DEM-PSD-20220117,2022-01-17,PSD,Port Said,EG,31.2565,32.2841,52.2,18.5,18.6,13.2,0.0,1.9,802.6,167.9,304.6,328.0,2.0,47099,10.9,True,6000,18.6,5.6
DEM-PSD-20220118,2022-01-18,PSD,Port Said,EG,31.2565,32.2841,53.3,18.9,16.9,12.4,0.0,5.0,854.8,222.3,235.5,392.3,4.7,47242,10.9,True,6000,34.7,4.0
DEM-PSD-20220119,2022-01-19,PSD,Port Said,EG,31.2565,32.2841,54.5,20.1,18.9,14.5,0.0,1.1,827.7,191.5,303.3,332.0,0.9,52260,10.9,True,6000,49.8,3.3
DEM-PSD-20220120,2022-01-20,PSD,Port Said,EG,31.2565,32.2841,51.9,17.2,14.6,11.8,0.4,8.0,732.6,169.9,246.8,307.0,9.0,47218,10.9,True,6000,58.8,4.6
DEM-PSD-20220121,2022-01-21,PSD,Port Said,EG,31.2565,32.2841,49.4,19.4,11.2,12.8,0.0,5.9,620.5,233.1,186.1,195.7,5.6,48836,10.9,True,6000,72.2,2.1
DEM-PSD-20220122,2022-01-22,PSD,Port Said,EG,31.2565,32.2841,43.4,14.2,12.2,10.1,0.2,6.7,693.9,183.4,197.9,304.0,8.5,44778,10.9,True,6000,15.6,5.7
DEM-PSD-20220123,2022-01-23,PSD,Port Said,EG,31.2565,32.2841,38.8,13.1,11.4,7.7,0.0,6.6,628.4,148.9,207.3,266.8,5.4,42173,10.9,True,6000,24.6,8.4
DEM-PSD-20220124,2022-01-24,PSD,Port Said,EG,31.2565,32.2841,53.5,19.8,16.3,11.6,0.5,5.3,886.3,191.1,290.6,398.1,6.5,54643,10.9,True,6000,37.8,4.7
DEM-PSD-20220125,2022-01-25,PSD,Port Said,EG,31.2565,32.2841,51.7,20.9,14.9,11.5,0.1,4.4,866.1,220.8,279.4,361.2,4.6,46952,10.9,True,6000,50.8,3.8
DEM-PSD-20220126,2022-01-26,PSD,Port Said,EG,31.2565,32.2841,53.7,20.4,19.5,11.4,0.0,2.3,770.4,224.9,225.1,318.0,2.5,52435,10.9,True,6000,61.7,3.5
DEM-PSD-20220127,2022-01-27,PSD,Port Said,EG,31.2565,32.2841,52.8,19.5,15.6,14.7,0.2,2.8,713.9,176.4,274.5,259.7,3.3,54260,10.9,True,6000,76.4,1.6
DEM-PSD-20220128,2022-01-28,PSD,Port Said,EG,31.2565,32.2841,51.5,20.4,15.9,12.2,0.0,3.0,848.7,199.9,276.4,369.1,3.4,55150,10.9,True,6000,18.0,6.5
DEM-PSD-20220129,2022-01-29,PSD,Port Said,EG,31.2565,32.2841,43.5,15.8,12.0,11.7,0.0,4.1,684.3,199.0,201.4,279.3,4.7,52764,10.9,True,6000,30.6,5.5
DEM-PSD-20220130,2022-01-30,PSD,Port Said,EG,31.2565,32.2841,41.9,13.4,12.8,9.6,0.0,6.2,695.7,183.4,221.9,284.3,6.1,50615,10.9,True,6000,41.5,5.4
DEM-PSD-20220131,2022-01-31,PSD,Port Said,EG,31.2565,32.2841,53.2,18.4,14.7,10.7,0.0,9.4,787.4,237.7,206.3,333.9,9.5,46866,10.9,True,6000,55.8,3.1
DEM-PSD-20220201,2022-02-01,PSD,Port Said,EG,31.2565,32.2841,54.5,21.8,16.8,15.0,0.0,0.9,913.8,259.8,281.1,372.2,0.8,54263,12.7,True,6000,28.7,4.4
DEM-PSD-20220202,2022-02-02,PSD,Port Said,EG,31.2565,32.2841,50.3,17.6,15.2,13.6,0.2,3.7,870.7,239.7,258.1,368.2,4.7,46011,12.7,True,6000,45.8,3.2
DEM-PSD-20220203,2022-02-03,PSD,Port Said,EG,31.2565,32.2841,58.1,22.8,15.4,12.9,0.0,7.0,760.7,186.8,246.0,320.6,7.3,52791,12.7,True,6000,57.7,3.6
DEM-PSD-20220204,2022-02-04,PSD,Port Said,EG,31.2565,32.2841,56.9,20.1,18.2,12.8,0.3,5.5,818.4,212.4,249.6,349.3,7.1,51534,12.7,True,6000,71.1,2.2
DEM-PSD-20220205,2022-02-05,PSD,Port Said,EG,31.2565,32.2841,45.7,16.5,16.3,11.2,0.0,1.6,724.3,190.7,266.4,265.7,1.6,46675,12.7,True,6000,84.2,1.2
DEM-PSD-20220206,2022-02-06,PSD,Port Said,EG,31.2565,32.2841,40.0,13.5,14.3,8.3,0.3,3.6,694.1,182.5,221.8,284.5,5.3,47745,12.7,True,6000,28.4,6.9
DEM-PSD-20220207,2022-02-07,PSD,Port Said,EG,31.2565,32.2841,53.1,17.9,14.0,16.4,0.2,4.7,800.2,231.0,290.9,273.1,5.2,53308,12.7,True,6000,43.4,3.8
DEM-PSD-20220208,2022-02-08,PSD,Port Said,EG,31.2565,32.2841,53.1,17.6,15.9,12.4,0.0,7.2,759.7,196.9,206.1,349.9,6.8,47485,12.7,True,6000,53.0,4.9
DEM-PSD-20220209,2022-02-09,PSD,Port Said,EG,31.2565,32.2841,50.9,20.2,18.8,11.1,0.0,0.8,796.3,196.0,250.0,349.4,1.0,54391,12.7,True,6000,63.6,3.5
DEM-PSD-20220210,2022-02-10,PSD,Port Said,EG,31.2565,32.2841,51.4,18.5,17.5,14.2,0.2,1.1,829.3,188.5,291.5,346.8,2.4,47890,12.7,True,6000,79.9,1.2
DEM-PSD-20220211,2022-02-11,PSD,Port Said,EG,31.2565,32.2841,51.4,21.8,13.5,12.9,0.0,3.3,643.6,197.1,211.3,232.2,3.0,46516,12.7,True,6000,19.9,6.3
DEM-PSD-20220212,2022-02-12,PSD,Port Said,EG,31.2565,32.2841,45.5,15.9,13.9,9.9,0.0,5.8,721.2,159.4,257.1,298.0,6.6,49883,12.7,True,6000,29.6,7.3
DEM-PSD-20220213,2022-02-13,PSD,Port Said,EG,31.2565,32.2841,38.3,14.1,11.8,11.0,0.0,1.5,576.8,123.7,173.6,278.0,1.6,56802,12.7,True,6000,40.6,5.4
DEM-PSD-20220214,2022-02-14,PSD,Port Said,EG,31.2565,32.2841,55.6,19.2,18.5,11.1,0.2,6.8,924.3,213.4,322.4,381.4,7.0,43502,12.7,True,6000,56.5,2.7
DEM-PSD-20220215,2022-02-15,PSD,Port Said,EG,31.2565,32.2841,51.6,19.2,15.1,13.2,0.0,4.1,786.4,219.8,299.6,263.8,3.3,46748,12.7,True,6000,66.8,3.2
DEM-PSD-20220216,2022-02-16,PSD,Port Said,EG,31.2565,32.2841,57.0,17.5,19.3,12.3,0.2,7.7,835.4,181.9,294.3,351.4,7.8,49939,12.7,True,6000,25.0,5.5
DEM-PSD-20220217,2022-02-17,PSD,Port Said,EG,31.2565,32.2841,52.6,19.5,15.9,10.6,0.6,5.9,820.2,181.9,246.4,383.4,8.5,48442,12.7,True,6000,35.4,6.2
DEM-PSD-20220218,2022-02-18,PSD,Port Said,EG,31.2565,32.2841,50.2,18.8,14.6,14.3,0.0,2.4,761.7,185.0,235.7,339.0,2.0,47681,12.7,True,6000,47.5,4.3
DEM-PSD-20220219,2022-02-19,PSD,Port Said,EG,31.2565,32.2841,46.7,16.5,13.9,10.6,0.1,5.7,718.2,196.4,219.5,296.7,5.6,45080,12.7,True,6000,61.2,2.8
DEM-PSD-20220220,2022-02-20,PSD,Port Said,EG,31.2565,32.2841,40.9,15.9,10.2,11.0,0.0,3.7,610.6,154.0,229.7,223.4,3.4,46552,12.7,True,6000,72.1,2.6
DEM-PSD-20220221,2022-02-21,PSD,Port Said,EG,31.2565,32.2841,51.5,17.7,16.9,12.5,0.0,4.4,832.2,240.7,234.8,351.4,5.3,53508,12.7,True,6000,18.4,5.4
DEM-PSD-20220222,2022-02-22,PSD,Port Said,EG,31.2565,32.2841,52.8,20.4,17.3,14.1,0.0,1.0,878.2,240.0,287.6,349.7,0.9,53398,12.7,True,6000,32.8,4.7
DEM-PSD-20220223,2022-02-23,PSD,Port Said,EG,31.2565,32.2841,50.3,15.8,13.4,12.2,0.2,8.7,719.8,186.2,246.1,276.5,11.0,46132,12.7,True,6000,46.6,3.9
DEM-PSD-20220224,2022-02-24,PSD,Port Said,EG,31.2565,32.2841,53.9,20.2,13.6,12.9,0.2,6.9,764.0,241.4,260.2,255.0,7.5,52609,12.7,True,6000,55.5,5.0
DEM-PSD-20220225,2022-02-25,PSD,Port Said,EG,31.2565,32.2841,51.1,17.7,14.0,12.7,0.0,6.7,781.4,221.3,229.5,324.9,5.7,49411,12.7,True,6000,69.6,2.2
DEM-PSD-20220226,2022-02-26,PSD,Port Said,EG,31.2565,32.2841,43.4,14.3,11.9,10.7,0.2,6.2,657.7,202.6,221.0,225.4,8.7,47992,12.7,True,6000,15.6,6.9
DEM-PSD-20220227,2022-02-27,PSD,Port Said,EG,31.2565,32.2841,39.4,14.6,11.8,12.3,0.0,0.6,577.9,144.0,174.8,258.5,0.6,58011,12.7,True,6000,27.4,6.2
DEM-PSD-20220228,2022-02-28,PSD,Port Said,EG,31.2565,32.2841,52.5,19.0,15.1,11.7,0.1,6.6,732.5,202.3,228.3,293.2,8.7,47185,12.7,True,6000,42.2,3.9
DEM-PSD-20220301,2022-03-01,PSD,Port Said,EG,31.2565,32.2841,63.5,23.3,18.4,14.3,0.0,7.6,955.2,295.3,279.4,374.3,6.2,45700,13.1,True,6000,59.2,2.4
DEM-PSD-20220302,2022-03-02,PSD,Port Said,EG,31.2565,32.2841,65.6,21.7,20.1,18.0,0.0,5.8,970.6,264.4,311.3,389.8,5.1,46099,13.1,True,6000,79.4,1.0
DEM-PSD-20220303,2022-03-03,PSD,Port Said,EG,31.2565,32.2841,68.2,23.4,21.7,15.7,0.9,6.6,1189.9,299.3,356.4,524.3,10.0,48845,13.1,True,6000,19.0,4.6
DEM-PSD-20220304,2022-03-04,PSD,Port Said,EG,31.2565,32.2841,62.1,20.8,20.9,13.5,0.0,6.9,1129.7,253.2,362.3,508.5,5.6,46556,13.1,True,6000,35.6,3.9
DEM-PSD-20220305,2022-03-05,PSD,Port Said,EG,31.2565,32.2841,54.3,19.0,14.8,12.8,0.0,7.7,764.0,207.1,297.4,252.1,7.4,44061,13.1,True,6000,51.4,3.1
DEM-PSD-20220306,2022-03-06,PSD,Port Said,EG,31.2565,32.2841,48.6,18.6,13.2,10.0,0.3,6.6,718.4,214.0,260.4,236.4,7.7,52016,13.1,True,6000,64.6,2.7
DEM-PSD-20220307,2022-03-07,PSD,Port Said,EG,31.2565,32.2841,65.0,24.3,22.9,15.3,0.3,2.2,952.6,279.4,276.0,393.5,3.7,47600,13.1,True,6000,81.0,1.2
DEM-PSD-20220308,2022-03-08,PSD,Port Said,EG,31.2565,32.2841,61.2,22.6,22.2,14.3,0.1,2.0,1078.2,277.8,349.2,448.1,3.0,56830,13.1,True,6000,19.5,5.0
DEM-PSD-20220309,2022-03-09,PSD,Port Said,EG,31.2565,32.2841,61.9,22.7,20.3,14.6,0.0,4.3,923.5,215.9,348.8,355.0,3.9,51187,13.1,True,6000,38.1,3.3
DEM-PSD-20220310,2022-03-10,PSD,Port Said,EG,31.2565,32.2841,63.7,20.5,18.2,16.8,0.0,8.2,879.3,230.0,263.7,377.2,8.3,49197,13.1,True,6000,50.9,3.8
DEM-PSD-20220311,2022-03-11,PSD,Port Said,EG,31.2565,32.2841,65.7,20.4,22.6,18.0,0.0,4.7,976.1,268.9,322.0,379.9,5.3,44901,13.1,True,6000,19.4,7.0
DEM-PSD-20220312,2022-03-12,PSD,Port Said,EG,31.2565,32.2841,52.5,21.4,18.6,11.5,0.3,0.7,826.1,255.9,243.9,324.4,1.8,48437,13.1,True,6000,36.2,3.8
DEM-PSD-20220313,2022-03-13,PSD,Port Said,EG,31.2565,32.2841,49.1,15.7,14.2,11.6,0.1,7.5,680.9,190.9,217.5,265.0,7.5,47522,13.1,True,6000,47.4,4.7
DEM-PSD-20220314,2022-03-14,PSD,Port Said,EG,31.2565,32.2841,66.8,21.8,22.2,14.1,0.4,8.2,990.9,228.3,277.8,473.2,11.6,50694,13.1,True,6000,64.1,2.1
DEM-PSD-20220315,2022-03-15,PSD,Port Said,EG,31.2565,32.2841,65.8,21.4,18.3,14.1,0.0,12.0,1057.8,269.0,330.8,445.9,12.1,48655,13.1,True,6000,82.2,1.0
DEM-PSD-20220316,2022-03-16,PSD,Port Said,EG,31.2565,32.2841,60.3,19.8,20.4,12.4,0.0,7.7,1057.5,227.1,353.3,469.1,8.1,51937,13.1,True,6000,15.5,6.2
DEM-PSD-20220317,2022-03-17,PSD,Port Said,EG,31.2565,32.2841,64.8,24.4,20.0,16.5,0.0,3.9,995.1,234.7,315.9,440.4,4.1,50006,13.1,True,6000,34.2,3.5
DEM-PSD-20220318,2022-03-18,PSD,Port Said,EG,31.2565,32.2841,63.7,18.6,22.1,16.9,0.0,6.1,1062.6,238.3,375.4,443.1,5.7,52064,13.1,True,6000,50.6,3.0
DEM-PSD-20220319,2022-03-19,PSD,Port Said,EG,31.2565,32.2841,55.1,21.8,19.2,12.8,0.1,1.2,964.4,254.8,309.8,398.3,1.5,56916,13.1,True,6000,21.6,4.7
DEM-PSD-20220320,2022-03-20,PSD,Port Said,EG,31.2565,32.2841,49.3,18.2,13.4,11.5,0.5,5.6,727.0,190.8,236.1,291.0,9.1,48579,13.1,True,6000,36.7,4.2
DEM-PSD-20220321,2022-03-21,PSD,Port Said,EG,31.2565,32.2841,65.9,23.7,18.0,14.5,0.2,9.4,859.9,256.3,290.1,304.8,8.6,44518,13.1,True,6000,55.1,2.4
DEM-PSD-20220322,2022-03-22,PSD,Port Said,EG,31.2565,32.2841,66.1,22.3,20.2,16.9,0.0,6.7,1006.5,245.6,310.9,442.7,7.3,53479,13.1,True,6000,72.8,1.5
DEM-PSD-20220323,2022-03-23,PSD,Port Said,EG,31.2565,32.2841,61.8,24.0,19.8,17.6,0.0,0.3,899.8,283.4,290.9,325.2,0.4,52811,13.1,True,6000,22.6,5.4
DEM-PSD-20220324,2022-03-24,PSD,Port Said,EG,31.2565,32.2841,64.3,22.0,17.1,16.8,0.0,8.4,1039.6,257.3,346.5,428.4,7.4,47254,13.1,True,6000,43.7,2.7
DEM-PSD-20220325,2022-03-25,PSD,Port Said,EG,31.2565,32.2841,65.0,26.1,20.7,14.4,0.3,3.6,984.3,243.3,281.0,455.2,4.7,53773,13.1,True,6000,63.6,1.8
DEM-PSD-20220326,2022-03-26,PSD,Port Said,EG,31.2565,32.2841,55.1,18.1,18.6,16.1,0.0,2.3,917.9,210.7,313.7,390.8,2.6,51817,13.1,True,6000,83.4,0.8
DEM-PSD-20220327,2022-03-27,PSD,Port Said,EG,31.2565,32.2841,48.9,17.8,13.1,10.1,0.0,7.9,677.3,204.2,181.1,282.7,9.3,45707,13.1,True,6000,20.0,6.0
DEM-PSD-20220328,2022-03-28,PSD,Port Said,EG,31.2565,32.2841,62.0,22.4,18.8,15.7,0.1,5.0,1011.0,225.7,336.7,442.2,6.5,45304,13.1,True,6000,33.3,5.0
DEM-PSD-20220329,2022-03-29,PSD,Port Said,EG,31.2565,32.2841,65.5,24.1,21.6,17.2,0.0,2.6,1092.7,230.5,357.9,501.7,2.6,56834,13.1,True,6000,54.2,2.2
DEM-PSD-20220330,2022-03-30,PSD,Port Said,EG,31.2565,32.2841,68.4,22.1,19.5,15.0,0.5,11.3,1048.5,309.6,296.6,425.8,16.5,44836,13.1,True,6000,71.3,1.7
DEM-PSD-20220331,2022-03-31,PSD,Port Said,EG,31.2565,32.2841,64.8,22.5,17.9,19.6,0.0,4.8,1095.6,306.5,372.9,411.1,5.1,49407,13.1,True,6000,17.4,5.0
DEM-PSD-20220401,2022-04-01,PSD,Port Said,EG,31.2565,32.2841,82.5,30.6,22.2,20.8,1.3,7.6,1117.6,292.1,338.1,471.5,15.9,48469,11.3,True,6000,31.2,5.0
DEM-PSD-20220402,2022-04-02,PSD,Port Said,EG,31.2565,32.2841,71.1,22.9,20.8,14.7,2.1,10.6,1099.7,313.7,389.5,379.2,17.3,53160,11.3,True,6000,50.8,2.5
DEM-PSD-20220403,2022-04-03,PSD,Port Said,EG,31.2565,32.2841,61.5,19.6,17.3,17.2,0.6,6.9,910.5,242.6,288.1,371.6,8.2,46178,11.3,True,6000,70.0,1.6
DEM-PSD-20220404,2022-04-04,PSD,Port Said,EG,31.2565,32.2841,84.7,26.2,26.9,23.5,1.3,6.8,1412.4,284.8,499.3,615.7,12.6,48006,11.3,True,6000,27.7,2.9
DEM-PSD-20220405,2022-04-05,PSD,Port Said,EG,31.2565,32.2841,84.0,26.4,27.8,16.8,1.6,11.3,1478.9,321.5,452.2,689.1,16.2,44852,11.3,True,6000,49.9,2.3
DEM-PSD-20220406,2022-04-06,PSD,Port Said,EG,31.2565,32.2841,84.1,33.4,24.6,18.8,1.8,5.4,1349.6,415.4,430.4,491.2,12.5,56775,11.3,True,6000,74.0,1.1
DEM-PSD-20220407,2022-04-07,PSD,Port Said,EG,31.2565,32.2841,81.2,24.7,20.9,20.8,1.4,13.5,1128.9,373.7,354.2,380.6,20.5,49411,11.3,True,6000,16.0,3.6
DEM-PSD-20220408,2022-04-08,PSD,Port Said,EG,31.2565,32.2841,85.0,29.4,29.2,17.5,0.9,7.9,1591.9,376.9,489.9,711.8,13.2,47687,11.3,True,6000,39.2,2.6
DEM-PSD-20220409,2022-04-09,PSD,Port Said,EG,31.2565,32.2841,71.3,27.5,19.5,19.1,1.2,3.9,1070.0,327.7,379.3,353.9,9.2,57976,11.3,True,6000,56.6,2.5
DEM-PSD-20220410,2022-04-10,PSD,Port Said,EG,31.2565,32.2841,59.9,18.1,18.8,13.9,1.1,8.0,961.0,253.9,272.0,421.3,13.8,47630,11.3,True,6000,74.9,1.4
DEM-PSD-20220411,2022-04-11,PSD,Port Said,EG,31.2565,32.2841,81.4,30.6,25.7,20.6,1.7,2.8,1293.0,337.1,402.4,541.1,12.4,55820,11.3,True,6000,25.6,3.1
DEM-PSD-20220412,2022-04-12,PSD,Port Said,EG,31.2565,32.2841,82.9,25.7,23.8,18.7,2.5,12.2,1349.9,345.5,468.7,511.1,24.7,50036,11.3,True,6000,42.3,3.5
DEM-PSD-20220413,2022-04-13,PSD,Port Said,EG,31.2565,32.2841,89.9,32.2,29.3,24.6,1.7,2.2,1426.4,309.6,464.1,643.1,9.5,57204,11.3,True,6000,70.6,1.0
DEM-PSD-20220414,2022-04-14,PSD,Port Said,EG,31.2565,32.2841,81.7,30.5,23.4,18.0,2.0,7.7,1198.6,320.7,436.9,422.2,18.8,53476,11.3,True,6000,17.9,4.2
DEM-PSD-20220415,2022-04-15,PSD,Port Said,EG,31.2565,32.2841,84.3,30.9,26.5,24.1,1.6,1.2,1375.5,398.0,372.5,595.1,9.9,56504,11.3,True,6000,38.4,3.0
DEM-PSD-20220416,2022-04-16,PSD,Port Said,EG,31.2565,32.2841,70.6,23.0,22.5,16.3,1.9,6.8,1092.2,251.9,418.3,406.6,15.4,55023,11.3,True,6000,56.9,2.3
DEM-PSD-20220417,2022-04-17,PSD,Port Said,EG,31.2565,32.2841,60.9,21.4,22.0,13.6,1.1,2.8,961.5,220.3,343.0,391.0,7.2,52499,11.3,True,6000,19.8,5.2
DEM-PSD-20220418,2022-04-18,PSD,Port Said,EG,31.2565,32.2841,80.4,25.3,24.5,21.3,1.5,7.8,1275.5,336.2,429.2,493.3,16.8,54333,11.3,True,6000,44.1,2.3
DEM-PSD-20220419,2022-04-19,PSD,Port Said,EG,31.2565,32.2841,81.1,29.0,28.0,17.4,1.0,5.7,1140.0,298.2,341.0,489.4,11.4,55643,11.3,True,6000,62.0,2.1
DEM-PSD-20220420,2022-04-20,PSD,Port Said,EG,31.2565,32.2841,85.1,33.9,21.8,19.9,1.5,8.0,1165.9,335.0,353.9,461.7,15.3,48268,11.3,True,6000,19.6,3.4
DEM-PSD-20220421,2022-04-21,PSD,Port Said,EG,31.2565,32.2841,81.7,25.3,25.9,19.5,0.8,10.2,1214.7,305.3,376.7,517.8,14.9,50915,11.3,True,6000,38.5,3.2
DEM-PSD-20220422,2022-04-22,PSD,Port Said,EG,31.2565,32.2841,82.3,25.5,24.4,17.1,1.3,14.1,1314.0,327.7,361.9,604.6,19.8,50946,11.3,True,6000,59.0,2.0
DEM-PSD-20220423,2022-04-23,PSD,Port Said,EG,31.2565,32.2841,67.5,25.3,19.8,14.0,2.0,6.4,1014.0,259.8,331.9,406.5,15.9,56340,11.3,True,6000,80.3,0.9
DEM-PSD-20220424,2022-04-24,PSD,Port Said,EG,31.2565,32.2841,63.1,22.5,19.7,17.3,0.6,3.0,1121.5,296.1,378.5,440.5,6.4,51281,11.3,True,6000,24.7,3.2
DEM-PSD-20220425,2022-04-25,PSD,Port Said,EG,31.2565,32.2841,81.7,32.8,25.5,20.8,1.5,1.1,1265.6,412.9,370.5,475.2,7.0,54241,11.3,True,6000,47.7,2.3
