voyage_id,vessel_id,vessel_name,vessel_class,departure_port,departure_time,arrival_port,arrival_time,distance_nm,voyage_duration_hrs,sea_time_hrs,port_time_hrs,waiting_time_hrs,avg_speed_knots,fuel_consumed_mt,cargo_loaded_m3,cargo_discharged_m3,revenue_eur,fuel_cost_eur,port_charges_eur,total_voyage_cost_eur,voyage_margin_eur,weather_delays_hrs,mechanical_delays_hrs,collections_count,avg_collection_time_hrs
VOY-2023-05717,HEC-RG-004,HEC Medusa,Regional,MRS,2023-10-19 01:46:00.654203,TAN,2023-10-22 23:22:58.600361,780.0,93.6,69.7,21.0,0.8,11.2,57.7,4962.3,4924.5,107138.0,27630.0,5235.0,32865.0,74273.0,2.1,0.0,3,7.0
VOY-2023-05718,HEC-RG-004,HEC Medusa,Regional,TAN,2023-10-24 17:12:17.799659,MLT,2023-10-29 18:28:43.243144,1090.0,121.3,99.8,20.0,0.4,10.9,88.5,4241.8,4143.4,150000.0,43969.0,5857.0,49826.0,100174.0,1.1,0.0,3,6.7
VOY-2023-05719,HEC-RG-004,HEC Medusa,Regional,MLT,2023-10-31 18:27:04.628272,PIR,2023-11-03 03:57:31.030354,410.0,57.5,36.4,18.0,2.1,11.3,34.6,3375.9,3299.6,98017.0,20809.0,5104.0,25913.0,72104.0,1.0,0.0,3,6.0
VOY-2023-05720,HEC-RG-004,HEC Medusa,Regional,PIR,2023-11-03 10:37:13.790347,GEN,2023-11-07 16:03:53.025695,760.0,101.4,64.0,20.0,7.6,11.9,58.8,4023.8,3843.8,146212.0,24244.0,2481.0,26725.0,119487.0,9.8,0.0,2,10.0
VOY-2023-05721,HEC-RG-004,HEC Medusa,Regional,GEN,2023-11-08 04:12:20.290056,IST,2023-11-13 07:10:44.432862,1100.0,123.0,99.0,17.0,6.0,11.1,76.8,4275.1,4183.7,121783.0,34047.0,2056.0,36103.0,85681.0,1.0,0.0,1,17.0
VOY-2023-05722,HEC-RG-004,HEC Medusa,Regional,IST,2023-11-13 19:05:36.594679,MLT,2023-11-17 23:43:05.837708,820.0,100.6,71.2,23.0,4.2,11.5,63.2,3994.4,3819.8,150000.0,24508.0,4036.0,28544.0,121456.0,2.2,0.0,3,7.7
VOY-2023-05723,HEC-RG-004,HEC Medusa,Regional,MLT,2023-11-19 22:27:59.825675,PIR,2023-11-22 11:55:24.734084,410.0,61.5,37.0,13.0,2.0,11.1,30.3,4273.8,4162.3,150000.0,11958.0,5475.0,17433.0,132567.0,6.3,3.2,3,4.3
VOY-2023-05724,HEC-RG-004,HEC Medusa,Regional,PIR,2023-11-24 10:54:14.856927,GEN,2023-11-29 08:15:29.844596,760.0,117.4,71.5,12.0,33.0,10.6,62.6,4312.9,4167.4,148138.0,28548.0,5349.0,33896.0,114241.0,0.9,0.0,3,4.0
VOY-2023-05725,HEC-RG-004,HEC Medusa,Regional,GEN,2023-11-29 16:39:20.090317,LIM,2023-12-05 17:43:26.485659,1280.0,145.1,114.9,23.0,2.7,11.1,92.4,4346.7,4282.4,128195.0,50035.0,4004.0,54039.0,74156.0,4.5,0.0,2,11.5
VOY-2023-05726,HEC-RG-004,HEC Medusa,Regional,LIM,2023-12-06 13:12:59.069120,PSD,2023-12-09 05:09:20.393352,360.0,63.9,34.1,15.0,13.9,10.5,29.1,4456.7,4305.1,131144.0,11951.0,3876.0,15828.0,115317.0,0.9,0.0,3,5.0
VOY-2023-05727,HEC-RG-004,HEC Medusa,Regional,PSD,2023-12-10 15:41:41.289852,PIR,2023-12-13 19:13:30.380382,540.0,75.5,45.2,22.0,4.9,11.9,40.2,4713.5,4490.6,75698.0,19863.0,2733.0,22597.0,53101.0,3.4,0.0,1,22.0
VOY-2023-05728,HEC-RG-004,HEC Medusa,Regional,PIR,2023-12-14 01:51:29.976621,LIM,2023-12-16 23:30:17.883455,520.0,69.6,45.5,12.0,9.2,11.4,40.1,2968.3,2859.1,71691.0,18253.0,4230.0,22483.0,49208.0,2.9,0.0,2,6.0
VOY-2023-05729,HEC-RG-004,HEC Medusa,Regional,LIM,2023-12-17 14:52:27.169095,ALE,2023-12-21 07:09:53.864942,480.0,88.3,45.6,21.0,20.6,10.5,39.7,4227.7,4025.8,150000.0,16416.0,1670.0,18086.0,131914.0,1.1,0.0,2,10.5
VOY-2023-05730,HEC-RG-004,HEC Medusa,Regional,ALE,2023-12-22 22:33:19.591399,PIR,2023-12-25 19:58:43.521488,520.0,69.4,47.0,18.0,4.3,11.1,41.4,3665.3,3640.9,128475.0,17966.0,3974.0,21940.0,106535.0,0.1,0.0,2,9.0
VOY-2023-05731,HEC-RG-004,HEC Medusa,Regional,PIR,2023-12-27 18:59:44.096867,IST,2023-12-29 22:17:58.017605,340.0,51.3,31.4,12.0,5.5,10.8,25.9,4724.7,4575.4,150000.0,11263.0,2526.0,13789.0,136211.0,2.4,0.0,1,12.0
VOY-2023-05732,HEC-RG-004,HEC Medusa,Regional,IST,2023-12-31 09:43:31.059977,ALE,2024-01-05 03:17:28.478833,940.0,113.6,87.0,18.0,1.4,10.8,70.8,4937.2,4921.2,150000.0,33095.0,1907.0,35002.0,114998.0,5.9,1.3,1,18.0
VOY-2024-05733,HEC-RG-004,HEC Medusa,Regional,ALE,2024-01-06 06:17:24.831621,LIM,2024-01-08 17:10:49.092639,480.0,58.9,40.5,12.0,5.6,11.9,33.9,2902.9,2772.8,119223.0,19707.0,1639.0,21346.0,97876.0,0.8,0.0,1,12.0
VOY-2024-05734,HEC-RG-004,HEC Medusa,Regional,LIM,2024-01-09 17:24:24.338731,PIR,2024-01-12 17:28:04.494190,520.0,72.1,49.6,21.0,1.4,10.5,41.9,4269.3,4079.8,78360.0,16817.0,3931.0,20748.0,57612.0,0.1,0.0,3,7.0
VOY-2024-05735,HEC-RG-004,HEC Medusa,Regional,PIR,2024-01-14 14:27:05.495724,MLT,2024-01-17 11:43:49.971718,410.0,69.3,36.6,12.0,14.6,11.2,32.6,3574.5,3538.9,115206.0,15836.0,3090.0,18926.0,96280.0,6.1,0.0,2,6.0
VOY-2024-05736,HEC-RG-004,HEC Medusa,Regional,MLT,2024-01-18 12:00:15.939107,GIB,2024-01-23 16:32:13.204616,1060.0,124.5,93.6,14.0,10.7,11.3,79.9,4939.9,4750.5,138903.0,42068.0,4966.0,47034.0,91868.0,6.2,0.0,3,4.7
VOY-2024-05737,HEC-RG-004,HEC Medusa,Regional,GIB,2024-01-24 02:13:54.845517,MRS,2024-01-27 13:04:06.894803,720.0,82.8,63.2,17.0,2.4,11.4,56.9,4605.1,4497.1,98803.0,32577.0,1821.0,34398.0,64404.0,0.2,0.0,1,17.0
VOY-2024-05738,HEC-RG-004,HEC Medusa,Regional,MRS,2024-01-29 00:48:01.370979,TAN,2024-02-02 10:22:31.237079,780.0,105.6,68.0,15.0,19.4,11.5,60.1,3373.8,3257.5,70761.0,33666.0,2623.0,36289.0,34472.0,3.2,0.0,1,15.0
VOY-2024-05739,HEC-RG-004,HEC Medusa,Regional,TAN,2024-02-03 21:56:11.291531,MLT,2024-02-09 22:02:23.600516,1090.0,144.1,103.5,13.0,26.8,10.5,82.7,3543.0,3412.2,106242.0,34181.0,1175.0,35356.0,70886.0,0.8,0.0,1,13.0
VOY-2024-05740,HEC-RG-004,HEC Medusa,Regional,MLT,2024-02-11 20:30:55.787002,LIM,2024-02-16 09:36:55.744794,950.0,109.1,88.4,16.0,4.1,10.7,73.7,5167.5,5048.2,150000.0,34211.0,2665.0,36876.0,113124.0,0.6,0.0,1,16.0
VOY-2024-05741,HEC-RG-004,HEC Medusa,Regional,LIM,2024-02-16 18:03:11.163474,PSD,2024-02-19 04:20:24.829105,360.0,58.3,33.0,22.0,1.7,10.9,32.7,3454.9,3401.5,70414.0,15200.0,1471.0,16671.0,53743.0,1.6,0.0,1,22.0
VOY-2024-05742,HEC-RG-004,HEC Medusa,Regional,PSD,2024-02-21 00:31:09.782724,IST,2024-02-25 19:11:38.219571,1000.0,114.7,90.7,23.0,0.0,11.0,77.4,4460.5,4347.1,150000.0,41992.0,3725.0,45716.0,104284.0,1.0,0.0,2,11.5
VOY-2024-05743,HEC-RG-004,HEC Medusa,Regional,IST,2024-02-27 06:13:08.743251,LIM,2024-03-01 03:25:12.427903,560.0,69.2,53.1,13.0,2.5,10.5,47.5,4904.0,4774.5,150000.0,22459.0,5408.0,27867.0,122133.0,0.6,0.0,3,4.3
VOY-2024-05744,HEC-RG-004,HEC Medusa,Regional,LIM,2024-03-01 10:53:32.351457,IST,2024-03-04 17:06:15.776193,560.0,78.2,47.3,18.0,11.4,11.8,39.3,4068.3,3895.7,146602.0,18059.0,1581.0,19640.0,126962.0,1.5,0.0,1,18.0
VOY-2024-05745,HEC-RG-004,HEC Medusa,Regional,IST,2024-03-05 08:51:37.963245,GEN,2024-03-10 03:15:06.820957,1100.0,114.4,90.9,20.0,3.3,12.1,70.9,3458.0,3295.8,83496.0,35961.0,1418.0,37379.0,46117.0,0.2,0.0,1,20.0
VOY-2024-05746,HEC-RG-004,HEC Medusa,Regional,GEN,2024-03-10 11:26:16.549105,LIM,2024-03-15 15:58:27.181408,1280.0,124.5,107.4,14.0,2.9,11.9,91.3,4894.5,4760.9,86915.0,44293.0,1131.0,45425.0,41490.0,0.2,0.0,1,14.0
VOY-2024-05747,HEC-RG-004,HEC Medusa,Regional,LIM,2024-03-16 21:45:25.980893,MLT,2024-03-21 10:41:59.175958,950.0,108.9,85.3,20.0,3.5,11.1,69.2,5116.8,5088.8,150000.0,28536.0,5977.0,34513.0,115487.0,0.1,0.0,3,6.7
VOY-2024-05748,HEC-RG-004,HEC Medusa,Regional,MLT,2024-03-23 08:50:31.349923,ALE,2024-03-27 09:43:08.751488,870.0,96.9,78.5,14.0,0.8,11.1,61.1,3403.8,3295.6,57307.0,28357.0,3423.0,31780.0,25526.0,3.6,0.0,2,7.0
VOY-2024-05749,HEC-RG-004,HEC Medusa,Regional,ALE,2024-03-28 00:56:58.088787,PSD,2024-03-29 22:09:39.833306,110.0,45.2,10.0,20.0,13.8,11.0,12.5,3990.7,3835.7,122938.0,6584.0,3588.0,10172.0,112766.0,1.4,0.0,3,6.7
VOY-2024-05750,HEC-RG-004,HEC Medusa,Regional,PSD,2024-03-30 12:13:04.880744,PIR,2024-04-02 11:38:11.518401,540.0,71.4,45.9,21.0,3.3,11.8,39.6,4239.3,4216.6,73638.0,17819.0,2336.0,20155.0,53483.0,1.2,0.0,1,21.0
VOY-2024-05751,HEC-RG-004,HEC Medusa,Regional,PIR,2024-04-02 19:11:33.129439,MLT,2024-04-05 08:25:56.112260,410.0,61.2,36.4,21.0,3.7,11.3,33.2,4429.9,4398.0,150000.0,17029.0,3419.0,20448.0,129552.0,0.1,0.0,3,7.0
VOY-2024-05752,HEC-RG-004,HEC Medusa,Regional,MLT,2024-04-05 16:45:57.503947,LIM,2024-04-10 02:47:31.274121,950.0,106.0,84.9,15.0,1.0,11.2,68.2,3409.2,3315.1,150000.0,26836.0,4120.0,30956.0,119044.0,5.1,0.0,2,7.5
VOY-2024-05753,HEC-RG-004,HEC Medusa,Regional,LIM,2024-04-11 05:15:50.623487,ALE,2024-04-13 20:32:41.982583,480.0,63.3,43.2,17.0,2.3,11.1,40.5,4802.5,4771.1,121029.0,16390.0,2109.0,18499.0,102530.0,0.8,0.0,3,5.7
VOY-2024-05754,HEC-RG-004,HEC Medusa,Regional,ALE,2024-04-14 13:47:49.092834,IST,2024-04-19 05:36:23.350019,940.0,111.8,78.0,19.0,14.2,12.0,70.4,3454.8,3303.3,129207.0,34774.0,2443.0,37217.0,91990.0,0.6,0.0,1,19.0
VOY-2024-05755,HEC-RG-004,HEC Medusa,Regional,IST,2024-04-21 01:45:20.684958,ALE,2024-04-25 21:59:15.567870,940.0,116.2,81.3,19.0,15.8,11.6,70.4,4223.8,4106.1,150000.0,33714.0,4223.0,37937.0,112063.0,0.1,0.0,2,9.5
VOY-2024-05756,HEC-RG-004,HEC Medusa,Regional,ALE,2024-04-27 18:38:00.261246,LIM,2024-04-30 13:17:43.255143,480.0,66.7,41.0,16.0,2.3,11.7,33.6,4043.3,3849.0,69408.0,14091.0,1542.0,15633.0,53775.0,7.4,0.0,2,8.0
VOY-2024-05757,HEC-RG-004,HEC Medusa,Regional,LIM,2024-05-01 01:49:01.989514,MLT,2024-05-05 14:52:52.799219,950.0,109.1,88.4,16.0,0.2,10.8,71.0,4497.7,4330.8,150000.0,25533.0,2963.0,28496.0,121504.0,4.5,0.0,2,8.0
VOY-2024-05758,HEC-RG-004,HEC Medusa,Regional,MLT,2024-05-06 05:17:10.476463,LIM,2024-05-10 09:40:40.474931,950.0,100.4,79.0,15.0,4.1,12.0,62.4,3389.3,3227.7,59624.0,26294.0,3503.0,29797.0,29827.0,2.3,0.0,3,5.0
VOY-2024-05759,HEC-RG-004,HEC Medusa,Regional,LIM,2024-05-11 06:55:06.347528,IST,2024-05-13 22:31:56.254581,560.0,63.6,48.8,12.0,0.8,11.5,40.8,4534.0,4471.0,89687.0,17312.0,1509.0,18821.0,70866.0,2.0,0.0,2,6.0
VOY-2024-05760,HEC-RG-004,HEC Medusa,Regional,IST,2024-05-14 09:43:16.173446,LIM,2024-05-17 14:04:40.299292,560.0,76.4,52.2,18.0,5.9,10.7,44.1,4922.9,4723.0,104949.0,24552.0,5086.0,29638.0,75311.0,0.3,0.0,3,6.0
VOY-2024-05761,HEC-RG-004,HEC Medusa,Regional,LIM,2024-05-17 21:31:56.498844,GEN,2024-05-23 10:02:10.196390,1280.0,132.5,112.7,18.0,1.0,11.4,95.4,2983.2,2961.2,139555.0,50108.0,2116.0,52224.0,87331.0,0.8,0.0,1,18.0
VOY-2024-05762,HEC-RG-004,HEC Medusa,Regional,GEN,2024-05-24 05:50:28.740227,ALE,2024-05-29 16:43:50.156199,1320.0,130.9,109.5,21.0,0.4,12.1,95.4,3294.1,3260.9,132585.0,38001.0,3656.0,41657.0,90929.0,0.0,0.0,2,10.5
VOY-2024-05763,HEC-RG-004,HEC Medusa,Regional,ALE,2024-05-31 06:00:48.314222,IST,2024-06-04 13:01:15.932662,940.0,103.0,84.1,14.0,1.1,11.2,73.3,4334.4,4148.3,73821.0,37985.0,2247.0,40233.0,33588.0,3.8,0.0,2,7.0
VOY-2024-05764,HEC-RG-004,HEC Medusa,Regional,IST,2024-06-04 21:00:43.561403,PSD,2024-06-09 13:49:50.999666,1000.0,112.8,83.6,20.0,6.0,12.0,66.2,3259.9,3177.0,96559.0,31077.0,2126.0,33202.0,63357.0,3.2,0.0,1,20.0
VOY-2024-05765,HEC-RG-004,HEC Medusa,Regional,PSD,2024-06-10 23:33:35.606675,IST,2024-06-15 08:09:26.470566,1000.0,104.6,88.3,15.0,1.2,11.3,78.6,3442.5,3343.2,115976.0,39719.0,2829.0,42548.0,73428.0,0.1,0.0,1,15.0
VOY-2024-05766,HEC-RG-004,HEC Medusa,Regional,IST,2024-06-16 07:43:14.693919,LIM,2024-06-19 13:32:59.823100,560.0,77.8,53.1,22.0,2.3,10.5,44.1,5000.3,4881.2,147387.0,24240.0,3832.0,28072.0,119315.0,0.4,0.0,2,11.0
VOY-2024-05767,HEC-RG-004,HEC Medusa,Regional,LIM,2024-06-20 07:36:03.420599,MLT,2024-06-25 01:16:22.161502,950.0,113.7,89.1,23.0,0.7,10.7,74.9,2963.0,2855.1,143628.0,35660.0,2795.0,38455.0,105173.0,0.9,0.0,2,11.5
VOY-2024-05768,HEC-RG-004,HEC Medusa,Regional,MLT,2024-06-26 14:50:51.768503,ALE,2024-06-30 09:29:58.318172,870.0,90.7,77.1,12.0,1.6,11.3,64.4,4942.4,4924.2,150000.0,25630.0,1663.0,27293.0,122707.0,0.0,0.0,2,6.0
VOY-2024-05769,HEC-RG-004,HEC Medusa,Regional,ALE,2024-07-01 16:56:27.972728,GEN,2024-07-07 16:06:16.702461,1320.0,143.2,109.8,20.0,8.8,12.0,91.8,2924.1,2923.7,102801.0,44727.0,5592.0,50319.0,52482.0,0.2,4.4,3,6.7
VOY-2024-05770,HEC-RG-004,HEC Medusa,Regional,GEN,2024-07-09 12:42:37.224799,ALG,2024-07-14 00:18:15.950870,900.0,107.6,83.7,20.0,3.0,10.8,67.2,4227.8,4078.0,99337.0,35619.0,4483.0,40102.0,59235.0,0.9,0.0,3,6.7
VOY-2024-05771,HEC-RG-004,HEC Medusa,Regional,ALG,2024-07-15 13:23:37.825677,RTM,2024-07-21 04:55:08.338960,1310.0,135.5,110.4,23.0,1.7,11.9,88.4,3696.7,3653.6,68840.0,48388.0,2216.0,50604.0,18237.0,0.4,0.0,2,11.5
VOY-2024-05772,HEC-RG-004,HEC Medusa,Regional,RTM,2024-07-21 19:41:24.115342,TAN,2024-07-28 02:50:20.168540,1290.0,151.1,117.2,21.0,11.0,11.0,97.5,4690.3,4464.9,96918.0,38694.0,1277.0,39971.0,56947.0,1.9,0.0,1,21.0
VOY-2024-05773,HEC-RG-004,HEC Medusa,Regional,TAN,2024-07-29 02:45:33.904575,BCN,2024-07-31 21:00:19.515250,520.0,66.2,44.8,21.0,0.1,11.6,42.4,4755.5,4750.3,150000.0,21328.0,1795.0,23123.0,126877.0,0.3,0.0,1,21.0
VOY-2024-05774,HEC-RG-004,HEC Medusa,Regional,BCN,2024-08-01 05:07:37.006809,PIR,2024-08-06 01:09:28.424007,1180.0,116.0,98.9,12.0,4.2,11.9,80.1,4347.5,4248.4,96167.0,33300.0,1790.0,35090.0,61077.0,0.9,0.0,1,12.0
VOY-2024-05775,HEC-RG-004,HEC Medusa,Regional,PIR,2024-08-07 01:38:47.975380,ALG,2024-08-13 05:01:44.456446,1330.0,147.4,114.6,14.0,2.4,11.6,94.3,3265.9,3244.8,116579.0,50156.0,3975.0,54131.0,62448.0,16.0,0.4,2,7.0
VOY-2024-05776,HEC-RG-004,HEC Medusa,Regional,ALG,2024-08-14 05:40:05.143432,RTM,2024-08-20 14:47:28.695600,1310.0,153.1,124.9,21.0,1.1,10.5,107.5,5157.6,4969.5,149876.0,62633.0,2472.0,65105.0,84771.0,6.1,0.0,1,21.0
VOY-2024-05777,HEC-RG-004,HEC Medusa,Regional,RTM,2024-08-21 17:41:55.376665,HAM,2024-08-24 12:51:47.558090,260.0,67.2,24.0,19.0,20.5,10.8,23.7,4069.0,3899.8,61747.0,10563.0,2147.0,12710.0,49037.0,3.7,0.0,3,6.3
VOY-2024-05778,HEC-RG-004,HEC Medusa,Regional,HAM,2024-08-26 04:33:31.204742,BCN,2024-09-02 15:20:27.090015,1820.0,178.8,164.3,13.0,0.5,11.1,136.0,4785.9,4712.2,126916.0,60337.0,4732.0,65069.0,61847.0,1.0,0.0,3,4.3
VOY-2024-05779,HEC-RG-004,HEC Medusa,Regional,BCN,2024-09-03 18:18:06.924375,MRS,2024-09-06 00:48:24.959090,340.0,54.5,31.2,20.0,1.9,10.9,30.0,2981.5,2942.1,83268.0,15787.0,5421.0,21208.0,62060.0,1.4,0.0,3,6.7
VOY-2024-05780,HEC-RG-004,HEC Medusa,Regional,MRS,2024-09-07 03:12:42.743771,MLT,2024-09-09 23:43:36.041755,540.0,68.5,46.8,13.0,5.6,11.5,40.9,5026.0,4921.8,145193.0,19771.0,4917.0,24688.0,120505.0,3.1,0.0,3,4.3
VOY-2024-05781,HEC-RG-004,HEC Medusa,Regional,MLT,2024-09-10 20:34:29.050575,ALG,2024-09-15 19:43:10.105417,1080.0,119.1,97.9,18.0,0.6,11.0,80.6,3546.2,3464.2,97271.0,44773.0,3702.0,48475.0,48796.0,2.6,0.0,2,9.0
VOY-2024-05782,HEC-RG-004,HEC Medusa,Regional,ALG,2024-09-16 12:50:12.485301,GIB,2024-09-17 04:54:14.141318,5.0,16.1,0.5,15.0,0.5,10.7,4.1,3799.1,3682.9,133276.0,1675.0,3018.0,4693.0,128582.0,0.1,0.0,2,7.5
VOY-2024-05783,HEC-RG-004,HEC Medusa,Regional,GIB,2024-09-18 20:01:58.982682,GEN,2024-09-23 11:19:14.922510,870.0,111.3,81.9,23.0,3.0,10.6,66.6,3924.4,3817.3,150000.0,27268.0,2681.0,29949.0,120051.0,3.4,0.0,2,11.5
VOY-2024-05784,HEC-RG-004,HEC Medusa,Regional,GEN,2024-09-24 06:23:37.464711,LIM,2024-09-29 15:30:13.914743,1280.0,129.1,107.8,13.0,1.8,11.9,83.6,3514.3,3411.6,142236.0,40097.0,4465.0,44562.0,97674.0,6.5,0.0,3,4.3
VOY-2024-05785,HEC-RG-004,HEC Medusa,Regional,LIM,2024-09-30 09:24:52.974016,GEN,2024-10-05 16:45:31.103720,1280.0,127.3,105.8,20.0,0.9,12.1,92.2,3864.3,3854.9,93890.0,51286.0,2833.0,54119.0,39770.0,0.6,0.0,2,10.0
VOY-2024-05786,HEC-RG-004,HEC Medusa,Regional,GEN,2024-10-06 05:05:28.843518,MRS,2024-10-08 02:33:34.474557,180.0,45.5,15.6,21.0,7.7,11.6,16.9,4329.5,4184.5,150000.0,8686.0,4472.0,13158.0,136842.0,1.2,0.0,2,10.5
VOY-2024-05787,HEC-RG-004,HEC Medusa,Regional,MRS,2024-10-08 21:42:22.590789,IST,2024-10-15 03:27:04.931290,1360.0,149.7,122.6,23.0,3.2,11.1,98.9,4417.2,4247.7,70858.0,43509.0,2399.0,45908.0,24951.0,0.9,0.0,1,23.0
VOY-2024-05788,HEC-RG-004,HEC Medusa,Regional,IST,2024-10-15 11:56:27.129416,PSD,2024-10-20 03:09:43.628161,1000.0,111.2,83.1,18.0,5.0,12.0,71.1,4335.3,4133.5,144131.0,28154.0,1149.0,29304.0,114827.0,5.1,0.0,1,18.0
VOY-2024-05789,HEC-RG-004,HEC Medusa,Regional,PSD,2024-10-21 13:10:07.535105,MLT,2024-10-25 14:41:51.990832,860.0,97.5,75.6,17.0,3.0,11.4,62.4,4347.9,4150.8,85373.0,25831.0,2001.0,27832.0,57541.0,1.9,0.0,2,8.5
VOY-2024-05790,HEC-RG-004,HEC Medusa,Regional,MLT,2024-10-27 05:35:19.316137,IST,2024-10-31 07:13:25.488599,820.0,97.6,77.8,15.0,3.6,10.5,68.3,3085.4,3000.6,95488.0,29555.0,2068.0,31623.0,63865.0,1.2,0.0,1,15.0
VOY-2024-05791,HEC-RG-004,HEC Medusa,Regional,IST,2024-10-31 18:14:53.625383,MRS,2024-11-07 09:52:38.832330,1360.0,159.6,117.7,17.0,22.4,11.6,96.9,2935.8,2810.4,109463.0,47317.0,2330.0,49647.0,59816.0,2.5,0.0,2,8.5
VOY-2024-05792,HEC-RG-004,HEC Medusa,Regional,MRS,2024-11-07 21:51:04.551542,GIB,2024-11-13 07:57:54.414305,720.0,130.1,62.6,17.0,48.0,11.5,57.6,3377.4,3324.1,80296.0,21706.0,4617.0,26323.0,53973.0,2.5,0.0,3,5.7
VOY-2024-05793,HEC-RG-004,HEC Medusa,Regional,GIB,2024-11-13 22:45:09.357568,RTM,2024-11-20 06:09:54.216765,1300.0,151.4,113.5,14.0,12.4,11.5,100.0,3259.6,3112.9,107484.0,56412.0,2644.0,59056.0,48427.0,11.5,0.0,2,7.0
VOY-2024-05794,HEC-RG-004,HEC Medusa,Regional,RTM,2024-11-20 19:18:27.938667,BCN,2024-11-26 09:41:42.562819,1350.0,134.4,112.3,17.0,3.2,12.0,93.5,4681.8,4652.6,113689.0,36069.0,1756.0,37825.0,75865.0,1.9,0.0,1,17.0
VOY-2024-05795,HEC-RG-004,HEC Medusa,Regional,BCN,2024-11-26 18:06:33.647410,PIR,2024-12-02 11:15:09.532314,1180.0,137.1,101.7,19.0,14.2,11.6,91.8,3070.4,3067.4,83127.0,45570.0,2616.0,48186.0,34940.0,2.2,0.0,2,9.5
VOY-2024-05796,HEC-RG-004,HEC Medusa,Regional,PIR,2024-12-03 06:34:05.796428,MRS,2024-12-08 06:51:26.338847,990.0,120.3,93.0,22.0,3.7,10.6,81.1,2904.8,2849.5,73236.0,34058.0,1815.0,35873.0,37363.0,1.6,0.0,1,22.0
VOY-2024-05797,HEC-RG-004,HEC Medusa,Regional,MRS,2024-12-09 04:01:50.959081,PIR,2024-12-13 20:00:25.981008,990.0,112.0,84.8,23.0,0.4,11.7,73.4,4057.1,4049.2,150000.0,33599.0,1971.0,35570.0,114430.0,3.8,0.0,2,11.5
VOY-2024-05798,HEC-RG-004,HEC Medusa,Regional,PIR,2024-12-14 11:11:14.015042,MRS,2024-12-19 11:08:57.980569,990.0,120.0,86.8,22.0,6.7,11.4,79.4,3818.4,3656.5,150000.0,35763.0,2606.0,38369.0,111631.0,4.5,0.0,2,11.0
VOY-2024-05799,HEC-RG-004,HEC Medusa,Regional,MRS,2024-12-19 20:29:51.731069,GEN,2024-12-21 07:14:50.351887,180.0,34.7,16.0,17.0,0.6,11.2,16.5,4211.2,4174.4,150000.0,7695.0,4138.0,11833.0,138167.0,1.1,0.0,3,5.7
VOY-2024-05800,HEC-RG-004,HEC Medusa,Regional,GEN,2024-12-22 03:27:33.708214,MRS,2024-12-23 13:37:03.338105,180.0,34.2,15.1,16.0,2.0,12.0,16.1,4425.1,4300.8,142951.0,8526.0,4333.0,12859.0,130092.0,1.1,0.0,3,5.3
VOY-2024-05801,HEC-RG-004,HEC Medusa,Regional,MRS,2024-12-25 12:46:18.837527,IST,2024-12-31 21:26:12.252494,1360.0,152.7,129.3,18.0,0.9,10.5,108.5,3268.2,3209.8,120758.0,50142.0,5474.0,55616.0,65142.0,4.5,0.0,3,6.0
VOY-2025-05802,HEC-RG-004,HEC Medusa,Regional,IST,2025-01-01 10:21:50.933754,LIM,2025-01-05 18:07:57.893904,560.0,103.8,50.7,21.0,31.7,11.1,42.2,4781.4,4768.0,129989.0,23118.0,5835.0,28953.0,101036.0,0.4,0.0,3,7.0
VOY-2025-05803,HEC-RG-004,HEC Medusa,Regional,LIM,2025-01-07 08:04:43.872874,PIR,2025-01-10 02:04:56.764940,520.0,66.0,46.2,15.0,4.4,11.3,37.0,5089.6,4962.9,150000.0,17075.0,2890.0,19965.0,130035.0,0.4,0.0,2,7.5
VOY-2025-05804,HEC-RG-004,HEC Medusa,Regional,PIR,2025-01-10 10:13:51.952907,MRS,2025-01-15 09:29:05.550043,990.0,119.3,87.9,17.0,11.8,11.3,73.9,3629.6,3508.3,86471.0,33092.0,2892.0,35984.0,50487.0,2.6,0.0,2,8.5
VOY-2025-05805,HEC-RG-004,HEC Medusa,Regional,MRS,2025-01-17 01:05:27.894165,PIR,2025-01-22 03:39:09.042501,990.0,122.6,89.0,18.0,6.9,11.1,73.4,4635.3,4457.1,150000.0,37332.0,2583.0,39915.0,110085.0,8.7,0.0,1,18.0
VOY-2025-05806,HEC-RG-004,HEC Medusa,Regional,PIR,2025-01-23 00:31:32.516879,LIM,2025-01-25 18:59:46.990066,520.0,66.5,45.2,14.0,6.5,11.5,41.3,4826.0,4631.1,118205.0,19974.0,2126.0,22100.0,96106.0,0.8,0.0,2,7.0
VOY-2025-05807,HEC-RG-004,HEC Medusa,Regional,LIM,2025-01-27 10:20:58.120694,ALE,2025-01-31 05:52:29.105383,480.0,91.5,45.2,21.0,19.0,10.6,39.5,4674.0,4447.8,150000.0,19650.0,4146.0,23797.0,126203.0,6.3,0.0,2,10.5
VOY-2025-05808,HEC-RG-004,HEC Medusa,Regional,ALE,2025-02-01 04:28:01.606176,TAN,2025-02-10 17:37:33.474765,2340.0,229.2,202.9,23.0,1.9,11.5,166.5,3436.8,3426.2,59464.0,97849.0,3817.0,101666.0,-42201.0,1.4,0.0,2,11.5
VOY-2025-05809,HEC-RG-004,HEC Medusa,Regional,TAN,2025-02-12 07:58:02.678743,BCN,2025-02-15 08:01:37.470415,520.0,72.1,45.2,13.0,6.8,11.5,41.4,4721.5,4642.5,150000.0,16636.0,2226.0,18862.0,131138.0,7.1,0.0,3,4.3
