date,vessel_id,port_code,vessel_proximity_to_demand_nm,vessel_available_capacity_m3,urgency_score,collection_efficiency_m3_per_nm,fuel_cost_per_m3_collected,multi_stop_opportunity,contract_obligation_days,vessel_fuel_autonomy_days,weather_risk_enroute
2025-03-24,HEC-CS-005,PIR,1392.3,935.0,0.0151,0.7513,85.9568,0,14.0,0.0,3.31
2025-03-24,HEC-CS-005,PSD,1895.2,935.0,0.0638,0.581,111.1601,0,14.0,0.0,3.31
2025-03-24,HEC-CS-005,RTM,1037.2,935.0,0.0111,1.5173,42.5658,0,12.0,0.0,4.25
2025-03-24,HEC-CS-005,TAN,27.0,935.0,0.2046,25.0222,2.581,1,11.0,0.0,3.22
2025-03-24,HEC-CS-006,ALE,263.2,173.4,0.0246,3.5699,19.2582,0,14.0,0.0,3.31
2025-03-24,HEC-CS-006,ALG,1872.9,173.4,0.83,0.6584,104.4213,1,10.0,0.0,3.22
2025-03-24,HEC-CS-006,BCN,1505.5,173.4,0.0665,0.5278,130.2581,0,8.0,0.0,4.74
2025-03-24,HEC-CS-006,GEN,1252.6,173.4,0.0411,0.5217,131.777,0,9.0,0.0,4.13
2025-03-24,HEC-CS-006,GIB,1868.5,173.4,0.0398,0.6123,112.2798,2,13.0,0.0,3.22
2025-03-24,HEC-CS-006,HAM,1494.1,173.4,0.0233,1.1566,59.4406,0,13.0,0.0,5.87
2025-03-24,HEC-CS-006,IST,426.0,173.4,0.0161,3.1387,21.9037,0,10.0,0.0,3.31
2025-03-24,HEC-CS-006,LIM,0.0,173.4,0.0281,431.0,0.0,0,13.0,0.0,3.31
2025-03-24,HEC-CS-006,MLT,909.4,173.4,0.0768,0.6011,114.3821,0,9.0,0.0,4.13
2025-03-24,HEC-CS-006,MRS,1385.9,173.4,0.0754,0.4522,152.0355,0,10.0,0.0,4.74
2025-03-24,HEC-CS-006,PIR,495.2,173.4,0.0151,2.1125,32.5447,0,14.0,0.0,3.31
2025-03-24,HEC-CS-006,PSD,208.7,173.4,0.0638,5.276,13.0307,0,14.0,0.0,3.31
2025-03-24,HEC-CS-006,RTM,1603.4,173.4,0.0111,0.9815,70.0475,0,12.0,0.0,4.25
2025-03-24,HEC-CS-006,TAN,1893.5,173.4,0.2046,0.3568,192.6852,1,11.0,0.0,3.22
2025-03-24,HEC-CS-007,ALE,1533.5,306.0,0.0246,0.6127,149.6071,0,14.0,0.0,3.31
2025-03-24,HEC-CS-007,ALG,321.0,306.0,0.83,3.8414,23.8626,1,10.0,0.0,3.22
2025-03-24,HEC-CS-007,BCN,159.5,306.0,0.0665,4.9818,18.4002,0,8.0,0.0,4.74
2025-03-24,HEC-CS-007,GEN,503.8,306.0,0.0411,1.2971,70.6682,0,9.0,0.0,4.13
2025-03-24,HEC-CS-007,GIB,317.1,306.0,0.0398,3.608,25.4064,2,13.0,0.0,3.22
2025-03-24,HEC-CS-007,HAM,949.2,306.0,0.0233,1.8206,50.3501,0,13.0,0.0,5.87
2025-03-24,HEC-CS-007,IST,1326.5,306.0,0.0161,1.008,90.94,0,10.0,0.0,3.31
2025-03-24,HEC-CS-007,LIM,1597.7,306.0,0.0281,0.2698,339.8047,0,13.0,0.0,3.31
2025-03-24,HEC-CS-007,MLT,716.8,306.0,0.0768,0.7626,120.2098,0,9.0,0.0,4.13
2025-03-24,HEC-CS-007,MRS,341.9,306.0,0.0754,1.833,50.0093,0,10.0,0.0,4.74
2025-03-24,HEC-CS-007,PIR,1106.9,306.0,0.0151,0.9451,96.9944,0,14.0,0.0,3.31
2025-03-24,HEC-CS-007,PSD,1642.4,306.0,0.0638,0.6704,136.7299,0,14.0,0.0,3.31
2025-03-24,HEC-CS-007,RTM,781.5,306.0,0.0111,2.0137,45.5217,0,12.0,0.0,4.25
2025-03-24,HEC-CS-007,TAN,347.5,306.0,0.2046,1.9442,47.1494,1,11.0,0.0,3.22
2025-03-24,HEC-CS-008,ALE,1275.7,808.0,0.0246,0.7365,84.8566,0,14.0,0.0,3.31
2025-03-24,HEC-CS-008,ALG,799.3,808.0,0.83,1.5427,40.5127,1,10.0,0.0,3.22
2025-03-24,HEC-CS-008,BCN,325.5,808.0,0.0665,2.4412,25.6025,0,8.0,0.0,4.74
2025-03-24,HEC-CS-008,GEN,24.2,808.0,0.0411,27.0041,2.3145,0,9.0,0.0,4.13
2025-03-24,HEC-CS-008,GIB,795.6,808.0,0.0398,1.438,43.4621,2,13.0,0.0,3.22
2025-03-24,HEC-CS-008,HAM,564.8,808.0,0.0233,3.0597,20.4271,0,13.0,0.0,5.87
2025-03-24,HEC-CS-008,IST,923.8,808.0,0.0161,1.4474,43.1811,0,10.0,0.0,3.31
2025-03-24,HEC-CS-008,LIM,1267.9,808.0,0.0281,0.3399,183.8602,0,13.0,0.0,3.31
2025-03-24,HEC-CS-008,MLT,569.8,808.0,0.0768,0.9593,65.1528,0,9.0,0.0,4.13
2025-03-24,HEC-CS-008,MRS,145.6,808.0,0.0754,4.3043,14.5205,0,10.0,0.0,4.74
2025-03-24,HEC-CS-008,PIR,780.5,808.0,0.0151,1.3403,46.6315,0,14.0,0.0,3.31
2025-03-24,HEC-CS-008,PSD,1363.8,808.0,0.0638,0.8074,77.4112,0,14.0,0.0,3.31
2025-03-24,HEC-CS-008,RTM,490.1,808.0,0.0111,3.211,19.4645,0,12.0,0.0,4.25
2025-03-24,HEC-CS-008,TAN,826.1,808.0,0.2046,0.8178,76.4228,1,11.0,0.0,3.22
2025-03-24,HEC-OL-001,ALE,509.7,2720.0,0.0246,1.8434,322.0885,0,14.0,48.2,3.31
2025-03-24,HEC-OL-001,ALG,1392.3,2720.0,0.83,0.8857,670.4064,1,10.0,48.2,3.22
2025-03-24,HEC-OL-001,BCN,1010.6,2720.0,0.0665,0.7863,755.152,0,8.0,48.2,4.74
2025-03-24,HEC-OL-001,GEN,767.1,2720.0,0.0411,0.8519,696.9635,0,9.0,48.2,4.13
2025-03-24,HEC-OL-001,GIB,1387.9,2720.0,0.0398,0.8243,720.2741,2,13.0,48.2,3.22
2025-03-24,HEC-OL-001,HAM,1093.6,2720.0,0.0233,1.5802,375.745,0,13.0,48.2,5.87
2025-03-24,HEC-OL-001,IST,308.0,2720.0,0.0161,4.3412,136.7699,0,10.0,48.2,3.31
2025-03-24,HEC-OL-001,LIM,495.2,2720.0,0.0281,0.8704,682.1926,0,13.0,48.2,3.31
2025-03-24,HEC-OL-001,MLT,454.6,2720.0,0.0768,1.2024,493.814,0,9.0,48.2,4.13
2025-03-24,HEC-OL-001,MRS,892.8,2720.0,0.0754,0.7019,845.8593,0,10.0,48.2,4.74
2025-03-24,HEC-OL-001,PIR,0.0,2720.0,0.0151,1046.1,0.0,0,14.0,48.2,3.31
2025-03-24,HEC-OL-001,PSD,586.0,2720.0,0.0638,1.879,315.9908,0,14.0,48.2,3.31
2025-03-24,HEC-OL-001,RTM,1162.0,2720.0,0.0111,1.3543,438.4174,0,12.0,48.2,4.25
2025-03-24,HEC-OL-001,TAN,1414.2,2720.0,0.2046,0.4777,1242.8675,1,11.0,48.2,3.22
2025-03-24,HEC-OL-002,ALE,120.4,29325.0,0.0246,7.804,62.2011,0,14.0,60.9,3.31
2025-03-24,HEC-OL-002,ALG,1681.5,29325.0,0.83,0.7333,661.9318,1,10.0,60.9,3.22
2025-03-24,HEC-OL-002,BCN,1353.6,29325.0,0.0665,0.587,826.9066,0,8.0,60.9,4.74
2025-03-24,HEC-OL-002,GEN,1145.9,29325.0,0.0411,0.5703,851.169,0,9.0,60.9,4.13
2025-03-24,HEC-OL-002,GIB,1677.1,29325.0,0.0398,0.6822,711.5569,2,13.0,60.9,3.22
2025-03-24,HEC-OL-002,HAM,1476.6,29325.0,0.0233,1.1703,414.7713,0,13.0,60.9,5.87
2025-03-24,HEC-OL-002,IST,494.2,29325.0,0.0161,2.7056,179.4128,0,10.0,60.9,3.31
2025-03-24,HEC-OL-002,LIM,255.5,29325.0,0.0281,1.6869,287.7586,0,13.0,60.9,3.31
2025-03-24,HEC-OL-002,MLT,715.1,29325.0,0.0768,0.7644,635.0557,0,9.0,60.9,4.13
2025-03-24,HEC-OL-002,MRS,1257.7,29325.0,0.0754,0.4983,974.1639,0,10.0,60.9,4.74
2025-03-24,HEC-OL-002,PIR,389.3,29325.0,0.0151,2.6871,180.645,0,14.0,60.9,3.31
2025-03-24,HEC-OL-002,PSD,215.6,29325.0,0.0638,5.1071,95.0466,0,14.0,60.9,3.31
2025-03-24,HEC-OL-002,RTM,1551.3,29325.0,0.0111,1.0144,478.5073,0,12.0,60.9,4.25
2025-03-24,HEC-OL-002,TAN,1700.2,29325.0,0.2046,0.3974,1221.5888,1,11.0,60.9,3.22
2025-03-24,HEC-OL-003,ALE,1775.6,18711.9,0.0246,0.5292,803.1396,0,14.0,61.9,3.31
2025-03-24,HEC-OL-003,ALG,4.4,18711.9,0.83,280.25,1.5165,1,10.0,61.9,3.22
2025-03-24,HEC-OL-003,BCN,471.1,18711.9,0.0665,1.6867,251.9727,0,8.0,61.9,4.74
2025-03-24,HEC-OL-003,GEN,819.8,18711.9,0.0411,0.7971,533.1523,0,9.0,61.9,4.13
2025-03-24,HEC-OL-003,GIB,0.0,18711.9,0.0398,1144.1,0.0,2,13.0,61.9,3.22
2025-03-24,HEC-OL-003,HAM,1226.0,18711.9,0.0233,1.4095,301.5161,0,13.0,61.9,5.87
2025-03-24,HEC-OL-003,IST,1626.9,18711.9,0.0161,0.8219,517.1135,0,10.0,61.9,3.31
2025-03-24,HEC-OL-003,LIM,1868.5,18711.9,0.0281,0.2307,1842.4884,0,13.0,61.9,3.31
2025-03-24,HEC-OL-003,MLT,963.3,18711.9,0.0768,0.5674,748.9984,0,9.0,61.9,4.13
2025-03-24,HEC-OL-003,MRS,654.7,18711.9,0.0754,0.9572,443.9884,0,10.0,61.9,4.74
2025-03-24,HEC-OL-003,PIR,1387.9,18711.9,0.0151,0.7537,563.8634,0,14.0,61.9,3.31
2025-03-24,HEC-OL-003,PSD,1890.9,18711.9,0.0638,0.5823,729.8452,0,14.0,61.9,3.31
2025-03-24,HEC-OL-003,RTM,1034.9,18711.9,0.0111,1.5206,279.4894,0,12.0,61.9,4.25
2025-03-24,HEC-OL-003,TAN,30.5,18711.9,0.2046,22.1508,19.1866,1,11.0,61.9,3.22
2025-03-24,HEC-RG-001,ALE,509.7,4420.0,0.0246,1.8434,134.4861,0,14.0,19.1,3.31
2025-03-24,HEC-RG-001,ALG,1392.3,4420.0,0.83,0.8857,279.9241,1,10.0,19.1,3.22
2025-03-24,HEC-RG-001,BCN,1010.6,4420.0,0.0665,0.7863,315.3091,0,8.0,19.1,4.74
2025-03-24,HEC-RG-001,GEN,767.1,4420.0,0.0411,0.8519,291.0128,0,9.0,19.1,4.13
2025-03-24,HEC-RG-001,GIB,1387.9,4420.0,0.0398,0.8243,300.746,2,13.0,19.1,3.22
2025-03-24,HEC-RG-001,HAM,1093.6,4420.0,0.0233,1.5802,156.89,0,13.0,19.1,5.87
2025-03-24,HEC-RG-001,IST,308.0,4420.0,0.0161,4.3412,57.1074,0,10.0,19.1,3.31
2025-03-24,HEC-RG-001,LIM,495.2,4420.0,0.0281,0.8704,284.8453,0,13.0,19.1,3.31
2025-03-24,HEC-RG-001,MLT,454.6,4420.0,0.0768,1.2024,206.189,0,9.0,19.1,4.13
2025-03-24,HEC-RG-001,MRS,892.8,4420.0,0.0754,0.7019,353.1833,0,10.0,19.1,4.74
2025-03-24,HEC-RG-001,PIR,0.0,4420.0,0.0151,1046.1,0.0,0,14.0,19.1,3.31
2025-03-24,HEC-RG-001,PSD,586.0,4420.0,0.0638,1.879,131.94,0,14.0,19.1,3.31
2025-03-24,HEC-RG-001,RTM,1162.0,4420.0,0.0111,1.3543,183.0585,0,12.0,19.1,4.25
2025-03-24,HEC-RG-001,TAN,1414.2,4420.0,0.2046,0.4777,518.9517,1,11.0,19.1,3.22
2025-03-24,HEC-RG-002,ALE,966.9,5525.0,0.0246,0.9718,293.7094,0,14.0,0.0,3.31
2025-03-24,HEC-RG-002,ALG,966.7,5525.0,0.83,1.2756,223.755,1,10.0,0.0,3.22
2025-03-24,HEC-RG-002,BCN,541.7,5525.0,0.0665,1.4669,194.5761,0,8.0,0.0,4.74
2025-03-24,HEC-RG-002,GEN,300.3,5525.0,0.0411,2.1762,131.1563,0,9.0,0.0,4.13
2025-03-24,HEC-RG-002,GIB,962.4,5525.0,0.0398,1.1888,240.0883,2,13.0,0.0,3.22
2025-03-24,HEC-RG-002,HAM,760.5,5525.0,0.0233,2.2723,125.6058,0,13.0,0.0,5.87
2025-03-24,HEC-RG-002,IST,668.6,5525.0,0.0161,1.9999,142.719,0,10.0,0.0,3.31
2025-03-24,HEC-RG-002,LIM,972.4,5525.0,0.0281,0.4432,643.9424,0,13.0,0.0,3.31
2025-03-24,HEC-RG-002,MLT,318.7,5525.0,0.0768,1.7151,166.4147,0,9.0,0.0,4.13
2025-03-24,HEC-RG-002,MRS,414.0,5525.0,0.0754,1.5138,188.5472,0,10.0,0.0,4.74
2025-03-24,HEC-RG-002,PIR,478.8,5525.0,0.0151,2.1848,130.6352,0,14.0,0.0,3.31
2025-03-24,HEC-RG-002,PSD,1057.2,5525.0,0.0638,1.0415,274.0373,0,14.0,0.0,3.31
2025-03-24,HEC-RG-002,RTM,756.2,5525.0,0.0111,2.0811,137.1494,0,12.0,0.0,4.25
2025-03-24,HEC-RG-002,TAN,991.2,5525.0,0.2046,0.6816,418.7463,1,11.0,0.0,3.22
2025-03-24,HEC-RG-003,ALE,0.0,4930.0,0.0246,939.6,0.0,0,14.0,15.5,3.31
2025-03-24,HEC-RG-003,ALG,1780.0,4930.0,0.83,0.6928,372.9084,1,10.0,15.5,3.22
2025-03-24,HEC-RG-003,BCN,1465.3,4930.0,0.0665,0.5423,476.3854,0,8.0,15.5,4.74
2025-03-24,HEC-RG-003,GEN,1264.8,4930.0,0.0411,0.5167,499.9847,0,9.0,15.5,4.13
2025-03-24,HEC-RG-003,GIB,1775.6,4930.0,0.0398,0.6443,400.9236,2,13.0,15.5,3.22
2025-03-24,HEC-RG-003,HAM,1595.1,4930.0,0.0233,1.0834,238.4512,0,13.0,15.5,5.87
2025-03-24,HEC-RG-003,IST,591.3,4930.0,0.0161,2.2613,114.2416,0,10.0,15.5,3.31
2025-03-24,HEC-RG-003,LIM,263.2,4930.0,0.0281,1.6375,157.7572,0,13.0,15.5,3.31
2025-03-24,HEC-RG-003,MLT,818.1,4930.0,0.0768,0.6681,386.6493,0,9.0,15.5,4.13
2025-03-24,HEC-RG-003,MRS,1374.0,4930.0,0.0754,0.4561,566.3794,0,10.0,15.5,4.74
2025-03-24,HEC-RG-003,PIR,509.7,4930.0,0.0151,2.0524,125.8699,0,14.0,15.5,3.31
2025-03-24,HEC-RG-003,PSD,123.7,4930.0,0.0638,8.9014,29.0217,0,14.0,15.5,3.31
2025-03-24,HEC-RG-003,RTM,1671.6,4930.0,0.0111,0.9414,274.4043,0,12.0,15.5,4.25
2025-03-24,HEC-RG-003,TAN,1797.9,4930.0,0.2046,0.3758,687.4741,1,11.0,15.5,3.22
2025-03-24,HEC-RG-004,ALE,818.1,867.0,0.0246,1.1485,344.648,0,14.0,0.0,3.31
2025-03-24,HEC-RG-004,ALG,967.6,867.0,0.83,1.2744,310.6061,1,10.0,0.0,3.22
2025-03-24,HEC-RG-004,BCN,664.5,867.0,0.0665,1.1958,331.0235,0,8.0,0.0,4.74
2025-03-24,HEC-RG-004,GEN,570.8,867.0,0.0411,1.1449,345.7409,0,9.0,0.0,4.13
2025-03-24,HEC-RG-004,GIB,963.3,867.0,0.0398,1.1877,333.2805,2,13.0,0.0,3.22
2025-03-24,HEC-RG-004,HAM,1076.6,867.0,0.0233,1.6051,246.6027,0,13.0,0.0,5.87
2025-03-24,HEC-RG-004,IST,744.7,867.0,0.0161,1.7955,220.46,0,10.0,0.0,3.31
2025-03-24,HEC-RG-004,LIM,909.4,867.0,0.0281,0.4739,835.1991,0,13.0,0.0,3.31
2025-03-24,HEC-RG-004,MLT,0.0,867.0,0.0768,546.6,0.0,0,9.0,0.0,4.13
2025-03-24,HEC-RG-004,MRS,616.3,867.0,0.0754,1.0169,389.2645,0,10.0,0.0,4.74
2025-03-24,HEC-RG-004,PIR,454.6,867.0,0.0151,2.3011,172.0159,0,14.0,0.0,3.31
2025-03-24,HEC-RG-004,PSD,930.0,867.0,0.0638,1.184,334.3248,0,14.0,0.0,3.31
2025-03-24,HEC-RG-004,RTM,1052.5,867.0,0.0111,1.4952,264.7357,0,12.0,0.0,4.25
2025-03-24,HEC-RG-004,TAN,987.1,867.0,0.2046,0.6844,578.3409,1,11.0,0.0,3.22
2025-03-24,HEC-RG-005,ALE,1034.4,4675.0,0.0246,0.9084,275.2235,0,14.0,0.0,3.31
2025-03-24,HEC-RG-005,ALG,746.8,4675.0,0.83,1.6512,151.407,1,10.0,0.0,3.22
2025-03-24,HEC-RG-005,BCN,491.1,4675.0,0.0665,1.618,154.5117,0,8.0,0.0,4.74
2025-03-24,HEC-RG-005,GEN,514.3,4675.0,0.0411,1.2707,196.7483,0,9.0,0.0,4.13
2025-03-24,HEC-RG-005,GIB,742.5,4675.0,0.0398,1.5409,162.2454,2,13.0,0.0,3.22
2025-03-24,HEC-RG-005,HAM,1061.1,4675.0,0.0233,1.6286,153.5067,0,13.0,0.0,5.87
2025-03-24,HEC-RG-005,IST,944.2,4675.0,0.0161,1.4161,176.5388,0,10.0,0.0,3.31
2025-03-24,HEC-RG-005,LIM,1131.6,4675.0,0.0281,0.3809,656.3805,0,13.0,0.0,3.31
2025-03-24,HEC-RG-005,MLT,222.2,4675.0,0.0768,2.4599,101.6282,0,9.0,0.0,4.13
2025-03-24,HEC-RG-005,MRS,496.9,4675.0,0.0754,1.2612,198.2208,0,10.0,0.0,4.74
2025-03-24,HEC-RG-005,PIR,668.3,4675.0,0.0151,1.5653,159.7123,0,14.0,0.0,3.31
2025-03-24,HEC-RG-005,PSD,1148.6,4675.0,0.0638,0.9586,260.7847,0,14.0,0.0,3.31
2025-03-24,HEC-RG-005,RTM,990.6,4675.0,0.0111,1.5886,157.368,0,12.0,0.0,4.25
2025-03-24,HEC-RG-005,TAN,765.8,4675.0,0.2046,0.8822,283.3777,1,11.0,0.0,3.22
2025-03-24,HEC-RG-006,ALE,371.5,790.5,0.0246,2.5292,144.1493,0,14.0,9.4,3.31
2025-03-24,HEC-RG-006,ALG,1503.4,790.5,0.83,0.8202,444.5013,1,10.0,9.4,3.22
2025-03-24,HEC-RG-006,BCN,1138.7,790.5,0.0665,0.6978,522.4654,0,8.0,9.4,4.74
2025-03-24,HEC-RG-006,GEN,905.7,790.5,0.0411,0.7215,505.284,0,9.0,9.4,4.13
2025-03-24,HEC-RG-006,GIB,1499.0,790.5,0.0398,0.7632,477.6771,2,13.0,9.4,3.22
2025-03-24,HEC-RG-006,HAM,1226.0,790.5,0.0233,1.4095,258.6535,0,13.0,9.4,5.87
2025-03-24,HEC-RG-006,IST,319.4,790.5,0.0161,4.1863,87.0899,0,10.0,9.4,3.31
2025-03-24,HEC-RG-006,LIM,370.5,790.5,0.0281,1.1633,313.4063,0,13.0,9.4,3.31
2025-03-24,HEC-RG-006,MLT,544.5,790.5,0.0768,1.0039,363.1826,0,9.0,9.4,4.13
2025-03-24,HEC-RG-006,MRS,1027.7,790.5,0.0754,0.6098,597.8655,0,10.0,9.4,4.74
2025-03-24,HEC-RG-006,PIR,139.8,790.5,0.0151,7.4828,48.7226,0,14.0,9.4,3.31
2025-03-24,HEC-RG-006,PSD,446.4,790.5,0.0638,2.4666,147.8067,0,14.0,9.4,3.31
2025-03-24,HEC-RG-006,RTM,1300.3,790.5,0.0111,1.2103,301.244,0,12.0,9.4,4.25
2025-03-24,HEC-RG-006,TAN,1524.3,790.5,0.2046,0.4432,822.579,1,11.0,9.4,3.22
2022-03-10,HEC-CM-001,ALE,755.2,357.0,0.0951,1.1373,150.2076,0,11.0,0.0,3.24
2022-03-10,HEC-CM-001,ALG,1172.1,357.0,0.203,0.7958,214.6818,1,11.0,0.0,2.53
2022-03-10,HEC-CM-001,BCN,765.2,357.0,0.0246,0.8471,201.6687,0,13.0,0.0,4.11
2022-03-10,HEC-CM-001,GEN,512.8,357.0,0.0715,1.3998,122.0442,0,9.0,0.0,3.98
2022-03-10,HEC-CM-001,GIB,1167.7,357.0,0.0314,0.858,199.1038,2,12.0,0.0,2.53
2022-03-10,HEC-CM-001,HAM,885.3,357.0,0.0155,1.5564,109.7603,0,11.0,0.0,5.69
2022-03-10,HEC-CM-001,IST,461.1,357.0,0.0091,2.2795,74.9417,0,13.0,0.0,3.24
2022-03-10,HEC-CM-001,LIM,746.6,357.0,0.0285,0.4685,364.6203,0,12.0,0.0,3.24
2022-03-10,HEC-CM-001,MLT,327.9,357.0,0.0487,1.3599,125.6251,0,8.0,0.0,3.98
2022-03-10,HEC-CM-001,MRS,639.4,357.0,0.1648,1.0153,168.2545,0,5.0,0.0,4.11
2022-03-10,HEC-CM-001,PIR,254.8,357.0,0.0136,4.4659,38.2532,0,14.0,0.0,3.24
2022-03-10,HEC-CM-001,PSD,838.8,357.0,0.1339,1.0483,162.9649,0,12.0,0.0,3.24
2022-03-10,HEC-CM-001,RTM,927.0,357.0,0.0045,1.6947,100.8036,0,14.0,0.0,4.75
2022-03-10,HEC-CM-001,TAN,1195.4,357.0,0.1606,0.4538,376.4316,1,12.0,0.0,2.53
2022-03-10,HEC-CM-002,ALE,1649.7,476.0,0.0951,0.5206,380.141,0,11.0,0.0,3.24
2022-03-10,HEC-CM-002,ALG,953.9,476.0,0.203,0.9778,202.4153,1,11.0,0.0,2.53
2022-03-10,HEC-CM-002,BCN,558.5,476.0,0.0246,1.1606,170.5283,0,13.0,0.0,4.11
2022-03-10,HEC-CM-002,GEN,429.5,476.0,0.0715,1.6712,118.4246,0,9.0,0.0,3.98
2022-03-10,HEC-CM-002,GIB,951.5,476.0,0.0314,1.053,187.9606,2,12.0,0.0,2.53
2022-03-10,HEC-CM-002,HAM,292.2,476.0,0.0155,4.7156,41.9706,0,11.0,0.0,5.69
2022-03-10,HEC-CM-002,IST,1198.1,476.0,0.0091,0.8773,225.596,0,13.0,0.0,3.24
2022-03-10,HEC-CM-002,LIM,1595.0,476.0,0.0285,0.2193,902.4502,0,12.0,0.0,3.24
2022-03-10,HEC-CM-002,MLT,1000.3,476.0,0.0487,0.4458,443.992,0,8.0,0.0,3.98
2022-03-10,HEC-CM-002,MRS,441.1,476.0,0.1648,1.4718,134.4748,0,5.0,0.0,4.11
2022-03-10,HEC-CM-002,PIR,1140.4,476.0,0.0136,0.9978,198.3515,0,14.0,0.0,3.24
2022-03-10,HEC-CM-002,PSD,1723.0,476.0,0.1339,0.5103,387.8203,0,12.0,0.0,3.24
2022-03-10,HEC-CM-002,RTM,83.9,476.0,0.0045,18.7247,10.5698,0,14.0,0.0,4.75
2022-03-10,HEC-CM-002,TAN,979.4,476.0,0.1606,0.5539,357.308,1,12.0,0.0,2.53
2022-03-10,HEC-CM-003,ALE,626.7,578.0,0.0951,1.3705,170.2526,0,11.0,0.0,3.24
2022-03-10,HEC-CM-003,ALG,1164.8,578.0,0.203,0.8007,291.3977,1,11.0,0.0,2.53
2022-03-10,HEC-CM-003,BCN,841.4,578.0,0.0246,0.7704,302.8798,0,13.0,0.0,4.11
2022-03-10,HEC-CM-003,GEN,686.5,578.0,0.0715,1.0456,223.1587,0,9.0,0.0,3.98
2022-03-10,HEC-CM-003,GIB,1160.4,578.0,0.0314,0.8634,270.2465,2,12.0,0.0,2.53
2022-03-10,HEC-CM-003,HAM,1134.6,578.0,0.0155,1.2144,192.133,0,11.0,0.0,5.69
2022-03-10,HEC-CM-003,IST,586.9,578.0,0.0091,1.7909,130.2857,0,13.0,0.0,3.24
2022-03-10,HEC-CM-003,LIM,712.7,578.0,0.0285,0.4908,475.405,0,12.0,0.0,3.24
2022-03-10,HEC-CM-003,MLT,197.4,578.0,0.0487,2.2589,103.2967,0,8.0,0.0,3.98
2022-03-10,HEC-CM-003,MRS,766.9,578.0,0.1648,0.8465,275.6367,0,5.0,0.0,4.11
2022-03-10,HEC-CM-003,PIR,281.2,578.0,0.0136,4.0466,57.6618,0,14.0,0.0,3.24
2022-03-10,HEC-CM-003,PSD,735.5,578.0,0.1339,1.1955,195.1742,0,12.0,0.0,3.24
2022-03-10,HEC-CM-003,RTM,1147.8,578.0,0.0045,1.3687,170.4774,0,14.0,0.0,4.75
2022-03-10,HEC-CM-003,TAN,1184.4,578.0,0.1606,0.458,509.4194,1,12.0,0.0,2.53
2022-03-10,HEC-CM-004,ALE,818.1,1870.0,0.0951,1.0499,128.984,0,11.0,0.0,3.24
2022-03-10,HEC-CM-004,ALG,967.6,1870.0,0.203,0.9639,140.4837,1,11.0,0.0,2.53
2022-03-10,HEC-CM-004,BCN,664.5,1870.0,0.0246,0.9755,138.8219,0,13.0,0.0,4.11
2022-03-10,HEC-CM-004,GEN,570.8,1870.0,0.0715,1.2575,107.6844,0,9.0,0.0,3.98
2022-03-10,HEC-CM-004,GIB,963.3,1870.0,0.0314,1.0401,130.1995,2,12.0,0.0,2.53
2022-03-10,HEC-CM-004,HAM,1076.6,1870.0,0.0155,1.2799,105.8056,0,11.0,0.0,5.69
2022-03-10,HEC-CM-004,IST,744.7,1870.0,0.0091,1.4114,95.9421,0,13.0,0.0,3.24
2022-03-10,HEC-CM-004,LIM,909.4,1870.0,0.0285,0.3846,352.0524,0,12.0,0.0,3.24
2022-03-10,HEC-CM-004,MLT,0.0,1870.0,0.0487,445.9,0.0,0,8.0,0.0,3.98
2022-03-10,HEC-CM-004,MRS,616.3,1870.0,0.1648,1.0534,128.5541,0,5.0,0.0,4.11
2022-03-10,HEC-CM-004,PIR,454.6,1870.0,0.0136,2.5031,54.1,0,14.0,0.0,3.24
2022-03-10,HEC-CM-004,PSD,930.0,1870.0,0.1339,0.9455,143.2247,0,12.0,0.0,3.24
2022-03-10,HEC-CM-004,RTM,1052.5,1870.0,0.0045,1.4926,90.7231,0,14.0,0.0,4.75
2022-03-10,HEC-CM-004,TAN,987.1,1870.0,0.1606,0.5496,246.3959,1,12.0,0.0,2.53
2022-03-10,HEC-CM-005,ALE,591.3,2635.0,0.0951,1.4526,116.174,0,11.0,0.0,3.24
2022-03-10,HEC-CM-005,ALG,1631.3,2635.0,0.203,0.5718,295.1451,1,11.0,0.0,2.53
2022-03-10,HEC-CM-005,BCN,1206.7,2635.0,0.0246,0.5372,314.1478,0,13.0,0.0,4.11
2022-03-10,HEC-CM-005,GEN,904.6,2635.0,0.0715,0.7935,212.6654,0,9.0,0.0,3.98
2022-03-10,HEC-CM-005,GIB,1626.9,2635.0,0.0314,0.6158,274.0187,2,12.0,0.0,2.53
2022-03-10,HEC-CM-005,HAM,1073.7,2635.0,0.0155,1.2833,131.4949,0,11.0,0.0,5.69
2022-03-10,HEC-CM-005,IST,0.0,2635.0,0.0091,1051.1,0.0,0,13.0,0.0,3.24
2022-03-10,HEC-CM-005,LIM,426.0,2635.0,0.0285,0.8211,205.5103,0,12.0,0.0,3.24
2022-03-10,HEC-CM-005,MLT,744.7,2635.0,0.0487,0.5988,281.8303,0,8.0,0.0,3.98
2022-03-10,HEC-CM-005,MRS,1058.3,2635.0,0.1648,0.6134,275.0895,0,5.0,0.0,4.11
2022-03-10,HEC-CM-005,PIR,308.0,2635.0,0.0136,3.6945,45.6762,0,14.0,0.0,3.24
2022-03-10,HEC-CM-005,PSD,606.8,2635.0,0.1339,1.4491,116.4534,0,12.0,0.0,3.24
2022-03-10,HEC-CM-005,RTM,1197.7,2635.0,0.0045,1.3117,128.6517,0,14.0,0.0,4.75
